statement,label
"Question: A patient with damage to their cervical sympathetic chain will show the following signs and symptoms.
Answer: Pupillary constriction, vasodilation of facial vessels and increased facial sweating",0
"Question: A patient with damage to their cervical sympathetic chain will show the following signs and symptoms.
Answer: Pupillary constriction, vasodilation of facial vessels, increased facial sweating and decreased lacrimation",0
"Question: Saliva contains an enzyme that acts upon which of the following nutrients?
Answer: Starches",1
"Question: Saliva contains an enzyme that acts upon which of the following nutrients?
Answer: Proteins",0
"Question: Saliva contains an enzyme that acts upon which of the following nutrients?
Answer: Fats",0
"Question: Saliva contains an enzyme that acts upon which of the following nutrients?
Answer: Minerals",0
"Question: The mucosa of the upper larynx is innervated by the
Answer: internal laryngeal nerve which is the afferent limb of the cough reflex.",1
"Question: The mucosa of the upper larynx is innervated by the
Answer: external laryngeal nerve which is the afferent limb of the gag reflex.",0
"Question: The mucosa of the upper larynx is innervated by the
Answer: internal laryngeal nerve which is the afferent limb of the gag reflex.",0
"Question: The mucosa of the upper larynx is innervated by the
Answer: external laryngeal nerve which is the afferent limb of the cough reflex.",0
"Question: Which of the following conditions is characterized by incompetence of the esophageal sphincter?
Answer: Crohn's disease",0
"Question: Which of the following conditions is characterized by incompetence of the esophageal sphincter?
Answer: Esophageal varices",0
"Question: Which of the following conditions is characterized by incompetence of the esophageal sphincter?
Answer: Gastroesophageal reflux disease",1
"Question: Which of the following conditions is characterized by incompetence of the esophageal sphincter?
Answer: Pyloric stenosis",0
"Question: A pulse may be felt on a patient's face where the
Answer: facial artery crosses the mandible.",1
"Question: A pulse may be felt on a patient's face where the
Answer: facial artery crosses the maxilla.",0
"Question: A pulse may be felt on a patient's face where the
Answer: superficial temporal artery crosses the maxilla.",0
"Question: A pulse may be felt on a patient's face where the
Answer: superficial temporal artery crosses the orbital rim.",0
"Question: Osteoclasts
Answer: deposit bone and differentiate from periosteal mesenchymal cells.",0
"Question: Osteoclasts
Answer: resorb bone and differentiate from periosteal mesenchymal cells.",0
"Question: Osteoclasts
Answer: deposit bone and differentiate from monocytes.",0
"Question: Osteoclasts
Answer: resorb bone and differentiate from monocytes.",1
"Question: Which one of the following brain areas is supplied by branches of the subclavian arteries?
Answer: The frontal lobe",0
"Question: Which one of the following brain areas is supplied by branches of the subclavian arteries?
Answer: The parietal lobe",0
"Question: Which one of the following brain areas is supplied by branches of the subclavian arteries?
Answer: The hypothalamus",0
"Question: Which one of the following brain areas is supplied by branches of the subclavian arteries?
Answer: The cerebellum",1
"Question: Food is prevented from entering the larynx during the pharyngeal phase of swallowing by
Answer: constriction of the laryngeal entrance.",1
"Question: Food is prevented from entering the larynx during the pharyngeal phase of swallowing by
Answer: upward movement of the epiglottis.",0
"Question: Food is prevented from entering the larynx during the pharyngeal phase of swallowing by
Answer: downward movement of the larynx.",0
"Question: Food is prevented from entering the larynx during the pharyngeal phase of swallowing by
Answer: increase in respiratory rate.",0
"Question: Which of the following structures accompany the oesophagus through the diaphragm?
Answer: The phrenic nerves",0
"Question: Which of the following structures accompany the oesophagus through the diaphragm?
Answer: The splanchnic nerves",0
"Question: Which of the following structures accompany the oesophagus through the diaphragm?
Answer: The sympathetic trunks",0
"Question: Which of the following structures accompany the oesophagus through the diaphragm?
Answer: The vagus nerves",1
"Question: Which of the following describes the cluster of blood capillaries found in each nephron in the kidney?
Answer: Afferent arteriole",0
"Question: Which of the following describes the cluster of blood capillaries found in each nephron in the kidney?
Answer: Glomerulus",1
"Question: Which of the following describes the cluster of blood capillaries found in each nephron in the kidney?
Answer: Loop of Henle",0
"Question: Which of the following describes the cluster of blood capillaries found in each nephron in the kidney?
Answer: Renal pelvis",0
"Question: Which orbital wall is most likely to collapse in a 'blow out' fracture?
Answer: The roof",0
"Question: Which orbital wall is most likely to collapse in a 'blow out' fracture?
Answer: The floor",1
"Question: Which orbital wall is most likely to collapse in a 'blow out' fracture?
Answer: The lateral wall",0
"Question: Which orbital wall is most likely to collapse in a 'blow out' fracture?
Answer: The medial wall",0
"Question: When an emergency opening into the airway is required, the cricothyroid membrane should be pierced immediately
Answer: superior to the thyroid cartilage.",0
"Question: When an emergency opening into the airway is required, the cricothyroid membrane should be pierced immediately
Answer: inferior to the thyroid cartilage.",1
"Question: When an emergency opening into the airway is required, the cricothyroid membrane should be pierced immediately
Answer: inferior to the cricoid cartilage.",0
"Question: When an emergency opening into the airway is required, the cricothyroid membrane should be pierced immediately
Answer: superior to the thyroid isthmus.",0
"Question: The walls of the maxillary sinus are sinus is related to
Answer: the floor of the orbit.",0
"Question: The walls of the maxillary sinus are sinus is related to
Answer: the floor of the orbit and the upper posterior teeth.",0
"Question: The walls of the maxillary sinus are sinus is related to
Answer: the floor of the orbit, the upper posterior teeth and the infratemporal fossa.",1
"Question: The walls of the maxillary sinus are sinus is related to
Answer: the floor of the orbit, the upper posterior teeth, the infratemporal fossa and the hard palate.",0
"Question: Which of the following conditions is characterized by the presence of kidney stones (renal calculi)?
Answer: Glomerulonephritis",0
"Question: Which of the following conditions is characterized by the presence of kidney stones (renal calculi)?
Answer: Interstitial nephritis",0
"Question: Which of the following conditions is characterized by the presence of kidney stones (renal calculi)?
Answer: Nephrolithiasis",1
"Question: Which of the following conditions is characterized by the presence of kidney stones (renal calculi)?
Answer: Polycystic kidney",0
"Question: Which muscles are normally active during quiet inspiration?
Answer: External and internal intercostal muscles",0
"Question: Which muscles are normally active during quiet inspiration?
Answer: External intercostal muscles and diaphragm",1
"Question: Which muscles are normally active during quiet inspiration?
Answer: Internal intercostal muscles and diaphragm",0
"Question: Which muscles are normally active during quiet inspiration?
Answer: External and internal intercostal muscles and diaphragm",0
"Question: Oxygenated blood is carried to the heart by which of the following structures?
Answer: Aorta",0
"Question: Oxygenated blood is carried to the heart by which of the following structures?
Answer: Carotid arteries",0
"Question: Oxygenated blood is carried to the heart by which of the following structures?
Answer: Inferior vena cava",0
"Question: Oxygenated blood is carried to the heart by which of the following structures?
Answer: Pulmonary veins",1
"Question: You notice that your patient's submandibular lymph nodes are enlarged. You would look for potential infection sites in the
Answer: hard palate.",0
"Question: You notice that your patient's submandibular lymph nodes are enlarged. You would look for potential infection sites in the
Answer: hard palate and upper lip.",0
"Question: You notice that your patient's submandibular lymph nodes are enlarged. You would look for potential infection sites in the
Answer: hard palate, upper lip and upper central incisor.",0
"Question: You notice that your patient's submandibular lymph nodes are enlarged. You would look for potential infection sites in the
Answer: hard palate, upper lip, upper central incisor and lower first molar.",1
"Question: Which of the following foramina pierce the sphenoid bone?
Answer: The foramen ovale",0
"Question: Which of the following foramina pierce the sphenoid bone?
Answer: The foramen ovale and rotundum",0
"Question: Which of the following foramina pierce the sphenoid bone?
Answer: The foramen ovale, rotundum and spinosum",1
"Question: Which of the following foramina pierce the sphenoid bone?
Answer: The foramen ovale, rotundum and spinosum and foramen lacerum",0
"Question: The bones of the viscerocranium develop initially by
Answer: endochondral ossification and follow the somatic growth pattern.",0
"Question: The bones of the viscerocranium develop initially by
Answer: endochondral ossification and follow the neural growth pattern.",0
"Question: The bones of the viscerocranium develop initially by
Answer: intramembranous ossification and follow the somatic growth pattern.",1
"Question: The bones of the viscerocranium develop initially by
Answer: intramembranous ossification and follow the neural growth pattern.",0
"Question: A patient suffers damage to the orbit in a road traffic incident resulting in damage to the third cranial nerve. Which of the following signs will be present?
Answer: Pupillary constriction and a medial strabismus",0
"Question: A patient suffers damage to the orbit in a road traffic incident resulting in damage to the third cranial nerve. Which of the following signs will be present?
Answer: Pupillary dilatation and a medial strabismus",0
"Question: A patient suffers damage to the orbit in a road traffic incident resulting in damage to the third cranial nerve. Which of the following signs will be present?
Answer: Pupillary constriction and a lateral strabismus",0
"Question: A patient suffers damage to the orbit in a road traffic incident resulting in damage to the third cranial nerve. Which of the following signs will be present?
Answer: Pupillary dilatation and a lateral strabismus",1
"Question: Which of the following bones has a process that joins with the zygomatic bone to form the zygomatic arch?
Answer: The maxillary bone",0
"Question: Which of the following bones has a process that joins with the zygomatic bone to form the zygomatic arch?
Answer: The temporal bone",1
"Question: Which of the following bones has a process that joins with the zygomatic bone to form the zygomatic arch?
Answer: The sphenoid bone",0
"Question: Which of the following bones has a process that joins with the zygomatic bone to form the zygomatic arch?
Answer: The frontal bone",0
"Question: Which of the following are mucus-producing glands located on each side of the vaginal opening?
Answer: Adrenal",0
"Question: Which of the following are mucus-producing glands located on each side of the vaginal opening?
Answer: Bartholin's",1
"Question: Which of the following are mucus-producing glands located on each side of the vaginal opening?
Answer: Bulbourethral",0
"Question: Which of the following are mucus-producing glands located on each side of the vaginal opening?
Answer: Corpus luteum",0
"Question: The mucosa of the hard palate is
Answer: keratinised and has submucosa and minor salivary glands posterolaterally.",1
"Question: The mucosa of the hard palate is
Answer: non-keratinised and has submucosa and minor salivary glands posteromedially.",0
"Question: The mucosa of the hard palate is
Answer: keratinised and lacks submucosa and minor salivary glands.",0
"Question: The mucosa of the hard palate is
Answer: non-keratinised and lacks submucosa and minor salivary glands.",0
"Question: Which of the following closes and seals off the lower airway during swallowing?
Answer: Alveoli",0
"Question: Which of the following closes and seals off the lower airway during swallowing?
Answer: Epiglottis",1
"Question: Which of the following closes and seals off the lower airway during swallowing?
Answer: Larynx",0
"Question: Which of the following closes and seals off the lower airway during swallowing?
Answer: Uvula",0
"Question: Which of the following is the lymphoid organ that is a reservoir for red blood cells and filters organisms from the blood?
Answer: Appendix",0
"Question: Which of the following is the lymphoid organ that is a reservoir for red blood cells and filters organisms from the blood?
Answer: Gallbladder",0
"Question: Which of the following is the lymphoid organ that is a reservoir for red blood cells and filters organisms from the blood?
Answer: Pancreas",0
"Question: Which of the following is the lymphoid organ that is a reservoir for red blood cells and filters organisms from the blood?
Answer: Spleen",1
"Question: A lesion causing compression of the facial nerve at the stylomastoid foramen will cause ipsilateral
Answer: paralysis of the facial muscles.",1
"Question: A lesion causing compression of the facial nerve at the stylomastoid foramen will cause ipsilateral
Answer: paralysis of the facial muscles and loss of taste.",0
"Question: A lesion causing compression of the facial nerve at the stylomastoid foramen will cause ipsilateral
Answer: paralysis of the facial muscles, loss of taste and lacrimation.",0
"Question: A lesion causing compression of the facial nerve at the stylomastoid foramen will cause ipsilateral
Answer: paralysis of the facial muscles, loss of taste, lacrimation and decreased salivation.",0
"Question: The respiratory tract is crossed by the isthmus of the thyroid gland at the level of the
Answer: thyroid cartilage.",0
"Question: The respiratory tract is crossed by the isthmus of the thyroid gland at the level of the
Answer: cricothyroid membrane.",0
"Question: The respiratory tract is crossed by the isthmus of the thyroid gland at the level of the
Answer: cricoid cartilage.",0
"Question: The respiratory tract is crossed by the isthmus of the thyroid gland at the level of the
Answer: tracheal rings.",1
"Question: The infraorbital nerve
Answer: is a terminal branch of the maxillary division of the trigeminal nerve.",1
"Question: The infraorbital nerve
Answer: is a terminal branch of the maxillary branch of the facial nerve.",0
"Question: The infraorbital nerve
Answer: carries parasympathetic secretomotor neurons to the lacrimal gland.",0
"Question: The infraorbital nerve
Answer: innervates the inferior part of the orbicularis oculi muscle.",0
"Question: The spheno-occipital synchondrosis
Answer: is a secondary growth cartilage.",0
"Question: The spheno-occipital synchondrosis
Answer: influences the position of the viscerocranium.",1
"Question: The spheno-occipital synchondrosis
Answer: ceases activity at 7 years of age.",0
"Question: The spheno-occipital synchondrosis
Answer: can be reactivated in patients affected by acromegaly.",0
"Question: Which of the following allows gas exchange in the lungs?
Answer: Alveoli",1
"Question: Which of the following allows gas exchange in the lungs?
Answer: Bronchi",0
"Question: Which of the following allows gas exchange in the lungs?
Answer: Bronchioles",0
"Question: Which of the following allows gas exchange in the lungs?
Answer: Capillaries",0
"Question: Which of the following options completes the following statement? ""The right atrioventricular valve…""
Answer: is a semilunar valve",0
"Question: Which of the following options completes the following statement? ""The right atrioventricular valve…""
Answer: is prevented from everting by papillary muscles.",1
"Question: Which of the following options completes the following statement? ""The right atrioventricular valve…""
Answer: is open during systole.",0
"Question: Which of the following options completes the following statement? ""The right atrioventricular valve…""
Answer: prevents blood returning from the pulmonary trunk as the heart relaxes.",0
"Question: If the foot is abducted, it is moved in which direction?
Answer: Inward",0
"Question: If the foot is abducted, it is moved in which direction?
Answer: Outward",0
"Question: If the foot is abducted, it is moved in which direction?
Answer: Upward",0
"Question: If the foot is abducted, it is moved in which direction?
Answer: Downward",1
"Question: Which of the following statements is true of the pupillary light reflex?
Answer: Its efferent limb is carried in the optic nerve",0
"Question: Which of the following statements is true of the pupillary light reflex?
Answer: It is mediated by the inferior colliculi in the midbrain",0
"Question: Which of the following statements is true of the pupillary light reflex?
Answer: It is a consensual reflex",1
"Question: Which of the following statements is true of the pupillary light reflex?
Answer: Its afferent limb is carried in the oculomotor nerve",0
"Question: Which of the following cranial nerves is related to the sense of smell?
Answer: Abducens",0
"Question: Which of the following cranial nerves is related to the sense of smell?
Answer: Hypoglossal",0
"Question: Which of the following cranial nerves is related to the sense of smell?
Answer: Olfactory",1
"Question: Which of the following cranial nerves is related to the sense of smell?
Answer: Trochlear",0
"Question: Which of the following organs removes bilirubin from the blood, manufactures plasma proteins, and is involved with the production of prothrombin and fibrinogen?
Answer: Gallbladder",0
"Question: Which of the following organs removes bilirubin from the blood, manufactures plasma proteins, and is involved with the production of prothrombin and fibrinogen?
Answer: Kidney",0
"Question: Which of the following organs removes bilirubin from the blood, manufactures plasma proteins, and is involved with the production of prothrombin and fibrinogen?
Answer: Liver",1
"Question: Which of the following organs removes bilirubin from the blood, manufactures plasma proteins, and is involved with the production of prothrombin and fibrinogen?
Answer: Spleen",0
"Question: The regional lymphatic drainage of the left side of the tip of the tongue is to the
Answer: left submental lymph node.",0
"Question: The regional lymphatic drainage of the left side of the tip of the tongue is to the
Answer: left and right submental lymph nodes.",1
"Question: The regional lymphatic drainage of the left side of the tip of the tongue is to the
Answer: left submandibular lymph node.",0
"Question: The regional lymphatic drainage of the left side of the tip of the tongue is to the
Answer: left and right submandibular lymph nodes.",0
"Question: Which of the following muscles are derived from the first brachial arch?
Answer: The muscles of mastication",0
"Question: Which of the following muscles are derived from the first brachial arch?
Answer: The muscles of mastication and anterior belly of digastric",1
"Question: Which of the following muscles are derived from the first brachial arch?
Answer: The muscles of mastication and anterior and posterior bellies of digastric",0
"Question: Which of the following muscles are derived from the first brachial arch?
Answer: The muscles of mastication, anterior and posterior bellies of digastric and geniohyoid",0
"Question: You notice a lesion on the labial alveolar mucosa of the lower right lateral incisor tooth of one of your patients and decide to take a biopsy to send for oral pathology report Which nerve would require local anaesthesia in order to carry out a pain-free biopsy?
Answer: The incisive nerve",0
"Question: You notice a lesion on the labial alveolar mucosa of the lower right lateral incisor tooth of one of your patients and decide to take a biopsy to send for oral pathology report Which nerve would require local anaesthesia in order to carry out a pain-free biopsy?
Answer: The mental nerve",1
"Question: You notice a lesion on the labial alveolar mucosa of the lower right lateral incisor tooth of one of your patients and decide to take a biopsy to send for oral pathology report Which nerve would require local anaesthesia in order to carry out a pain-free biopsy?
Answer: The buccal nerve",0
"Question: You notice a lesion on the labial alveolar mucosa of the lower right lateral incisor tooth of one of your patients and decide to take a biopsy to send for oral pathology report Which nerve would require local anaesthesia in order to carry out a pain-free biopsy?
Answer: The lingual nerve",0
"Question: The coronary arteries
Answer: arise from the arch of the aorta and fill during diastole.",0
"Question: The coronary arteries
Answer: arise from the ascending aorta and fill during systole.",0
"Question: The coronary arteries
Answer: arise from the arch of the aorta and fill during systole.",0
"Question: The coronary arteries
Answer: arise from the ascending aorta and fill during diastole.",1
"Question: Which cells in the blood do not have a nucleus?
Answer: Lymphocyte",0
"Question: Which cells in the blood do not have a nucleus?
Answer: Monocyte",0
"Question: Which cells in the blood do not have a nucleus?
Answer: Erythrocyte",1
"Question: Which cells in the blood do not have a nucleus?
Answer: Basophil",0
"Question: Which of the following terms describes the motion of bending the forearm toward the body?
Answer: Abduction",0
"Question: Which of the following terms describes the motion of bending the forearm toward the body?
Answer: Eversion",0
"Question: Which of the following terms describes the motion of bending the forearm toward the body?
Answer: Flexion",1
"Question: Which of the following terms describes the motion of bending the forearm toward the body?
Answer: Pronation",0
"Question: A patient suffers a CVA in the area of the left internal capsule conveying motor neurons to the right leg. The patient's leg will exhibit
Answer: spastic paralysis.",1
"Question: A patient suffers a CVA in the area of the left internal capsule conveying motor neurons to the right leg. The patient's leg will exhibit
Answer: flaccid paralysis.",0
"Question: A patient suffers a CVA in the area of the left internal capsule conveying motor neurons to the right leg. The patient's leg will exhibit
Answer: tremor.",0
"Question: A patient suffers a CVA in the area of the left internal capsule conveying motor neurons to the right leg. The patient's leg will exhibit
Answer: hyporeflexia.",0
"Question: The relation between the selling price of a car (in $1,000) and its age (in years) is estimated from a random sample of cars of a specific model. The relation is given by the following formula: Selling price = 15.9 – 0.983 (age) Which of the following can we conclude from this equation?
Answer: For every year the car gets older, the selling price goes down by approximately 9.83 percent.",0
"Question: The relation between the selling price of a car (in $1,000) and its age (in years) is estimated from a random sample of cars of a specific model. The relation is given by the following formula: Selling price = 15.9 – 0.983 (age) Which of the following can we conclude from this equation?
Answer: A new car costs on the average $9,830.",0
"Question: The relation between the selling price of a car (in $1,000) and its age (in years) is estimated from a random sample of cars of a specific model. The relation is given by the following formula: Selling price = 15.9 – 0.983 (age) Which of the following can we conclude from this equation?
Answer: For every year the car gets older, the selling price drops by approximately $1,590.",0
"Question: The relation between the selling price of a car (in $1,000) and its age (in years) is estimated from a random sample of cars of a specific model. The relation is given by the following formula: Selling price = 15.9 – 0.983 (age) Which of the following can we conclude from this equation?
Answer: For every year the car gets older, the selling price drops by approximately $983.",1
"Question: Mr. Bee's statistics class had a standard deviation of 11.2 on a standardized test, while Mr. Em's class had a standard deviation of 5.6 on the same test. Which of the following is the most reasonable conclusion concerning the two classes' performance on the test?
Answer: Mr. Bee's class is less heterogeneous than Mr. Em's.",0
"Question: Mr. Bee's statistics class had a standard deviation of 11.2 on a standardized test, while Mr. Em's class had a standard deviation of 5.6 on the same test. Which of the following is the most reasonable conclusion concerning the two classes' performance on the test?
Answer: Mr. Em's class is more homogeneous than Mr. Bee's.",1
"Question: Mr. Bee's statistics class had a standard deviation of 11.2 on a standardized test, while Mr. Em's class had a standard deviation of 5.6 on the same test. Which of the following is the most reasonable conclusion concerning the two classes' performance on the test?
Answer: Mr. Bee's class performed twice as well as Mr. Em's.",0
"Question: Mr. Bee's statistics class had a standard deviation of 11.2 on a standardized test, while Mr. Em's class had a standard deviation of 5.6 on the same test. Which of the following is the most reasonable conclusion concerning the two classes' performance on the test?
Answer: Mr. Em's class did not do as well as Mr. Bee's.",0
"Question: The total cholesterol level in a large population of people is strongly skewed right with a mean of 210 mg/dL and a standard deviation of 15 mg/dL. If random samples of size 16 are repeatedly drawn from this population, which of the following appropriately describes the sampling distribution of these sample means?
Answer: The shape is unknown with a mean of 210 and a standard deviation of 15.",0
"Question: The total cholesterol level in a large population of people is strongly skewed right with a mean of 210 mg/dL and a standard deviation of 15 mg/dL. If random samples of size 16 are repeatedly drawn from this population, which of the following appropriately describes the sampling distribution of these sample means?
Answer: The shape is somewhat skewed right with a mean of 210 and a standard deviation of 3.75.",1
"Question: The total cholesterol level in a large population of people is strongly skewed right with a mean of 210 mg/dL and a standard deviation of 15 mg/dL. If random samples of size 16 are repeatedly drawn from this population, which of the following appropriately describes the sampling distribution of these sample means?
Answer: The shape is approximately normal with a mean of 210 and a standard deviation of 15.",0
"Question: The total cholesterol level in a large population of people is strongly skewed right with a mean of 210 mg/dL and a standard deviation of 15 mg/dL. If random samples of size 16 are repeatedly drawn from this population, which of the following appropriately describes the sampling distribution of these sample means?
Answer: The shape is approximately normal with a mean of 210 and a standard deviation of 3.75.",0
"Question: To study the effect of alcohol on reaction time, subjects were randomly selected and given three beers to consume. Their reaction time to a simple stimulus was measured before and after drinking the alcohol. Which of the following is a correct statement?
Answer: This study was an observational study.",0
"Question: To study the effect of alcohol on reaction time, subjects were randomly selected and given three beers to consume. Their reaction time to a simple stimulus was measured before and after drinking the alcohol. Which of the following is a correct statement?
Answer: Lack of blocking makes this a poorly designed study.",0
"Question: To study the effect of alcohol on reaction time, subjects were randomly selected and given three beers to consume. Their reaction time to a simple stimulus was measured before and after drinking the alcohol. Which of the following is a correct statement?
Answer: The placebo effect is irrelevant in this type of study.",0
"Question: To study the effect of alcohol on reaction time, subjects were randomly selected and given three beers to consume. Their reaction time to a simple stimulus was measured before and after drinking the alcohol. Which of the following is a correct statement?
Answer: This study was an experiment in which the subjects were used as their own controls.",1
"Question: A manufacturer of ready-bake cake mixes is interested in designing an experiment to test the effects of four different temperature levels (300, 325, 350, and 375F), two different types of pans (glass and metal), and three different types of ovens (gas, electric, and microwave) on the texture of its cakes, in all combinations. Which of the following below is the best description of the design of the necessary experiment?
Answer: A completely randomized design with nine treatment groups",0
"Question: A manufacturer of ready-bake cake mixes is interested in designing an experiment to test the effects of four different temperature levels (300, 325, 350, and 375F), two different types of pans (glass and metal), and three different types of ovens (gas, electric, and microwave) on the texture of its cakes, in all combinations. Which of the following below is the best description of the design of the necessary experiment?
Answer: A completely randomized design with 24 treatment groups",1
"Question: A manufacturer of ready-bake cake mixes is interested in designing an experiment to test the effects of four different temperature levels (300, 325, 350, and 375F), two different types of pans (glass and metal), and three different types of ovens (gas, electric, and microwave) on the texture of its cakes, in all combinations. Which of the following below is the best description of the design of the necessary experiment?
Answer: A randomized block design, blocked on temperature, with six treatment groups",0
"Question: A manufacturer of ready-bake cake mixes is interested in designing an experiment to test the effects of four different temperature levels (300, 325, 350, and 375F), two different types of pans (glass and metal), and three different types of ovens (gas, electric, and microwave) on the texture of its cakes, in all combinations. Which of the following below is the best description of the design of the necessary experiment?
Answer: A randomized block design, blocked on type of pan, with 12 treatment groups",0
"Question: A researcher plans a study to examine long-term confidence in the U.S. economy among the adult population. She obtains a simple random sample of 30 adults as they leave a Wall Street office building one weekday afternoon. All but two of the adults agree to participate in the survey. Which of the following conclusions is correct?
Answer: Proper use of chance as evidenced by the simple random sample makes this a well-designed survey.",0
"Question: A researcher plans a study to examine long-term confidence in the U.S. economy among the adult population. She obtains a simple random sample of 30 adults as they leave a Wall Street office building one weekday afternoon. All but two of the adults agree to participate in the survey. Which of the following conclusions is correct?
Answer: The high response rate makes this a well-designed survey.",0
"Question: A researcher plans a study to examine long-term confidence in the U.S. economy among the adult population. She obtains a simple random sample of 30 adults as they leave a Wall Street office building one weekday afternoon. All but two of the adults agree to participate in the survey. Which of the following conclusions is correct?
Answer: Selection bias makes this a poorly designed survey.",1
"Question: A researcher plans a study to examine long-term confidence in the U.S. economy among the adult population. She obtains a simple random sample of 30 adults as they leave a Wall Street office building one weekday afternoon. All but two of the adults agree to participate in the survey. Which of the following conclusions is correct?
Answer: A voluntary response study like this gives too much emphasis to persons with strong opinions.",0
"Question: A pharmaceutical company wants to test a new cholesterol-reducing drug against the previous drug. It does not anticipate much association between cholesterol level and gender, but it does anticipate an association between cholesterol level and the amount of exercise a person gets. For a randomized block design, it should:
Answer: Block on gender because it is not associated with cholesterol level.",0
"Question: A pharmaceutical company wants to test a new cholesterol-reducing drug against the previous drug. It does not anticipate much association between cholesterol level and gender, but it does anticipate an association between cholesterol level and the amount of exercise a person gets. For a randomized block design, it should:
Answer: Block on gender because males and females are different.",0
"Question: A pharmaceutical company wants to test a new cholesterol-reducing drug against the previous drug. It does not anticipate much association between cholesterol level and gender, but it does anticipate an association between cholesterol level and the amount of exercise a person gets. For a randomized block design, it should:
Answer: Block on the type of drug because it may be associated with cholesterol level.",0
"Question: A pharmaceutical company wants to test a new cholesterol-reducing drug against the previous drug. It does not anticipate much association between cholesterol level and gender, but it does anticipate an association between cholesterol level and the amount of exercise a person gets. For a randomized block design, it should:
Answer: Block on exercise level because it is associated with cholesterol level.",1
"Question: A significance test of the hypothesis H0: p= 0.3 against the alternative HA: p> 0.3 found a value of = 0.35 for a random sample of size 95. What is the P-value of this test?
Answer: 1.06",0
"Question: A significance test of the hypothesis H0: p= 0.3 against the alternative HA: p> 0.3 found a value of = 0.35 for a random sample of size 95. What is the P-value of this test?
Answer: 0.1446",1
"Question: A significance test of the hypothesis H0: p= 0.3 against the alternative HA: p> 0.3 found a value of = 0.35 for a random sample of size 95. What is the P-value of this test?
Answer: 0.2275",0
"Question: A significance test of the hypothesis H0: p= 0.3 against the alternative HA: p> 0.3 found a value of = 0.35 for a random sample of size 95. What is the P-value of this test?
Answer: 0.8554",0
"Question: Self-efficacy (the belief that one has control over one's situation) as it related to job satisfaction was studied. When a group of teachers rated their ability to control their situation and their satisfaction with their job, the two variables had a correlation of 0.30. Which statement follows from this correlation?
Answer: If you want teachers to be happy with their job, give them more control over their situation.",0
