statement,label
It is the case both that the inventor Guglielmo Marconi lived in Italy and that the inventor Nils Bohlin lived in Sweden.,1
It is the case both that the inventor Ferdinand Carré lived in France and that the inventor Zhores Alferov lived in the U.K.,0
It is the case both that the inventor Lester Wire lived in the U.S and that the inventor August Horch lived in Germany.,1
It is the case both that the inventor Arthur Fry lived in France and that the inventor Pierre Curie lived in France.,0
It is the case both that the inventor Yoshiro Nakamatsu lived in Japan and that the inventor John Bardeen lived in the U.S.,1
It is the case both that the inventor Charles Babbage lived in the U.K and that the inventor Charles Tellier lived in France.,1
It is the case both that the inventor Rudolf Diesel lived in Germany and that the inventor Richard Trevithick lived in the U.K.,1
It is the case both that the inventor George Washington Carver lived in the U.S and that the inventor Samuel Morse lived in the U.S.,1
It is the case both that the inventor John Harrison lived in the U.K and that the inventor Alexander Fleming lived in the U.K.,1
It is the case both that the inventor Clarence Birdseye lived in the U.S and that the inventor Karl Landsteiner lived in Austria.,1
It is the case both that the inventor Alec Jeffreys lived in the U.K and that the inventor Gustaf Dalén lived in Sweden.,1
It is the case both that the inventor Edmund Cartwright lived in the U.K and that the inventor Daisuke Inoue lived in Japan.,1
It is the case both that the inventor Charles Francis Jenkins lived in the U.S and that the inventor Archimedes lived in Ancient Greece.,1
It is the case both that the inventor John Bardeen lived in the U.S and that the inventor Henri Giffard lived in France.,1
It is the case both that the inventor Reginald Fessenden lived in the U.K and that the inventor Hans Lippershey lived in the Netherlands.,0
It is the case both that the inventor André-Jacques Garnerin lived in the Netherlands and that the inventor Jack Kilby lived in the U.S.,0
It is the case both that the inventor André-Jacques Garnerin lived in France and that the inventor Carl Sontheimer lived in the U.S.,1
It is the case both that the inventor John Ericsson lived in Sweden and that the inventor Jack Kilby lived in the U.S.,1
It is the case both that the inventor Thomas Wedgwood lived in Finland and that the inventor Charles Townes lived in the U.S.,0
It is the case both that the inventor Tim Berners-Lee lived in the U.K and that the inventor Alfred Nobel lived in the U.S.,0
It is the case both that the inventor Benjamin Rubin lived in the U.S and that the inventor Sir Humphry Davy lived in the U.K.,1
It is the case both that the inventor Christopher Cockerell lived in France and that the inventor R. Buckminster Fuller lived in Scotland.,0
It is the case both that the inventor Whitcomb Judson lived in the U.S and that the inventor Sir Sandford Fleming lived in Canada.,1
It is the case both that the inventor John Bardeen lived in the U.S and that the inventor Ernesto Blanco lived in the U.S.,1
It is the case both that the inventor Bette Nesmith Graham lived in the U.S and that the inventor Eugene Polley lived in the U.S.,1
It is the case both that the inventor Joseph Henry lived in the U.S and that the inventor Benjamin Holt lived in the U.S.,1
It is the case both that the inventor Thomas Edison lived in the U.K and that the inventor Ignazio Porro lived in Italy.,0
It is the case both that the inventor Heinrich Göbel lived in Germany and that the inventor John Boyd Dunlop lived in France.,0
It is the case both that the inventor Ralph Benjamin lived in the U.K and that the inventor R. Buckminster Fuller lived in the U.S.,1
It is the case both that the inventor Clarence Birdseye lived in the U.S and that the inventor Grace Hopper lived in the U.S.,1
It is the case both that the inventor Reginald Fessenden lived in Canada/the U.S and that the inventor Jacob Perkins lived in the U.S.,1
It is the case both that the inventor Evangelista Torricelli lived in the U.S and that the inventor Arthur Pitney lived in the U.S.,0
It is the case both that the inventor John Boyd Dunlop lived in France and that the inventor Sir Humphry Davy lived in the U.K.,0
It is the case both that the inventor Ferdinand Carré lived in the U.S and that the inventor George de Mestral lived in Switzerland.,0
It is the case both that the inventor Whitcomb Judson lived in the U.S and that the inventor Robert Adler lived in Austria/the U.S.,1
It is the case both that the inventor Wallace Carothers lived in Denmark and that the inventor Antoine Lavoisier lived in Austria.,0
It is the case both that the inventor Philo Taylor Farnsworth lived in the U.S and that the inventor Edwin H. Land lived in the U.S.,1
It is the case both that the inventor Igor Tamm lived in Russia and that the inventor Josephine Cochrane lived in the U.S.,1
It is the case both that the inventor Chester Carlson lived in the U.K and that the inventor Hans Berger lived in Germany.,0
It is the case both that the inventor John Ambrose Fleming lived in the U.K and that the inventor Hans Goldschmidt lived in Germany.,1
It is the case both that the inventor Christopher Cockerell lived in the U.K and that the inventor James Dyson lived in the U.K.,1
It is the case both that the inventor Henry Bessemer lived in the U.S and that the inventor George de Mestral lived in Canada.,0
It is the case both that the inventor R. Buckminster Fuller lived in the U.S and that the inventor Gottlieb Daimler lived in France.,0
It is the case both that the inventor Herbert Saffir lived in the U.S and that the inventor Charles Macintosh lived in the U.K.,1
It is the case both that the inventor Edwin Link lived in the U.S and that the inventor Auguste and Louis Lumière lived in France.,1
It is the case both that the inventor George Washington Carver lived in the U.S and that the inventor Daniel Fahrenheit lived in Poland/Germany.,1
It is the case both that the inventor John Ambrose Fleming lived in the U.K and that the inventor Alexander Fleming lived in France.,0
It is the case both that the inventor Hans Berger lived in Germany and that the inventor Orville and Wilbur Wright lived in the U.S.,1
It is the case both that the inventor Philo Farnsworth lived in the U.S and that the inventor Charles Macintosh lived in the U.K.,1
It is the case both that the inventor Leonardo da Vinci lived in Poland/France and that the inventor John T. Parsons lived in the U.S.,0
It is the case both that the inventor August Horch lived in Germany and that the inventor André-Jacques Garnerin lived in France.,1
It is the case both that the inventor Lloyd Groff Copeman lived in the U.S and that the inventor Samuel Fox lived in the U.K.,1
It is the case both that the inventor Reginald Fessenden lived in Canada/the U.S and that the inventor Frederick G. Creed lived in Sweden.,0
It is the case both that the inventor Philipp Reis lived in Finland and that the inventor Henri Giffard lived in the U.S.,0
It is the case both that the inventor Lloyd Groff Copeman lived in the U.S and that the inventor Leonardo da Vinci lived in Italy.,1
It is the case both that the inventor Luther George Simjian lived in Turkey/the U.S and that the inventor Daisuke Inoue lived in Japan.,1
It is the case both that the inventor Hans von Ohain lived in Canada and that the inventor Arthur Fry lived in France.,0
It is the case both that the inventor Ferdinand Carré lived in France and that the inventor Orville and Wilbur Wright lived in the U.S.,1
It is the case both that the inventor Gottlieb Daimler lived in Germany and that the inventor Otis Boykin lived in the U.S.,1
It is the case both that the inventor Daisuke Inoue lived in the U.S and that the inventor Ferdinand Carré lived in France.,0
It is the case both that the inventor Herbert Akroyd Stuart lived in Russia and that the inventor Pierre Curie lived in France.,0
It is the case both that the inventor Alfred Nobel lived in Sweden and that the inventor George Cayley lived in the U.K.,1
It is the case both that the inventor Rudolf Kálmán lived in Hungary and that the inventor Benjamin Rubin lived in the U.S.,1
It is the case both that the inventor Fridtjof Nansen lived in the U.K and that the inventor James Dyson lived in the U.K.,0
It is the case both that the inventor Igor Sikorsky lived in Ukraine/the U.S and that the inventor Joseph Marie Jacquard lived in France.,1
It is the case both that the inventor Godfrey Hounsfield lived in Denmark and that the inventor Sir Humphry Davy lived in the U.S.,0
It is the case both that the inventor Florence Parpart lived in the U.S and that the inventor Biruté Galdikas lived in Canada.,1
It is the case both that the inventor Leonardo da Vinci lived in Poland/France and that the inventor Charles Wheatstone lived in the U.K.,0
It is the case both that the inventor Elisha Otis lived in the U.S and that the inventor Eugene Polley lived in the U.S.,1
It is the case both that the inventor Philipp Reis lived in Germany and that the inventor Ernesto Blanco lived in the U.S.,1
It is the case both that the inventor Carl Elsener lived in the U.S and that the inventor László Bíró lived in the U.S.,0
It is the case both that the inventor Joseph Glidden lived in Germany and that the inventor R. Buckminster Fuller lived in the U.S.,0
It is the case both that the inventor Fritz Pfleumer lived in Germany and that the inventor Shinya Yamanaka lived in Japan.,1
It is the case both that the inventor John Kay lived in the U.S and that the inventor Charles Francis Richter lived in the U.S.,0
It is the case both that the inventor Bette Nesmith Graham lived in the U.S and that the inventor Charles Francis Richter lived in France.,0
It is the case both that the inventor Grace Hopper lived in the U.S and that the inventor Orville and Wilbur Wright lived in France.,0
It is the case both that the inventor Richard Gatling lived in the U.S and that the inventor George de Mestral lived in Canada.,0
It is the case both that the inventor Fritz Pfleumer lived in Canada/the U.S and that the inventor John Gorrie lived in the U.S.,0
It is the case both that the inventor Edouard Benedictus lived in the U.S and that the inventor Giovanni Caselli lived in the U.S.,0
It is the case both that the inventor Rudolf Diesel lived in Germany and that the inventor Robert Noyce lived in the U.S.,1
It is the case both that the inventor Charles Fritts lived in the U.S and that the inventor James Hargreaves lived in the U.K.,1
It is the case both that the inventor August Horch lived in Germany and that the inventor Charles Townes lived in the U.S.,1
It is the case both that the inventor Philipp Reis lived in Finland and that the inventor Reginald Fessenden lived in the U.K.,0
It is the case both that the inventor Wallace Carothers lived in Denmark and that the inventor Sir Isaac Newton lived in the U.K.,0
It is the case both that the inventor Mary Phelps Jacob lived in the U.S and that the inventor Carl Elsener lived in the U.S.,0
It is the case both that the inventor Nikola Tesla lived in Germany and that the inventor James Hargreaves lived in the U.K.,0
It is the case both that the inventor James Clerk Maxwell lived in the U.K and that the inventor Édouard-Léon Scott de Martinville lived in the U.K.,0
It is the case both that the inventor Thomas Wedgwood lived in the U.K and that the inventor Henri Giffard lived in the U.S.,0
It is the case both that the inventor Robert Moog lived in Austria/the U.S and that the inventor Carl Elsener lived in Switzerland.,0
It is the case both that the inventor Sir Isaac Newton lived in the U.K and that the inventor Frank Julian Sprague lived in the U.S.,1
It is the case both that the inventor Ferdinand von Zeppelin lived in Germany and that the inventor Edwin Herbert Hall lived in the U.S.,1
It is the case both that the inventor Sir Sandford Fleming lived in Canada and that the inventor Sergey Brin and Larry Page lived in the U.S.,1
It is the case both that the inventor Christopher Cockerell lived in the U.K and that the inventor Giovanni Caselli lived in Italy.,1
It is the case both that the inventor Paul Gottlieb Nipkow lived in Germany and that the inventor Ruth Handler lived in the U.S.,1
It is the case both that the inventor Emile Berliner lived in Germany/the U.S and that the inventor Biruté Galdikas lived in Canada.,1
It is the case both that the inventor George Eastman lived in the U.S and that the inventor Vint Cerf lived in Italy.,0
It is the case both that the inventor Linus Torvalds lived in Finland and that the inventor Yoshua Bengio lived in Canada.,1
It is the case both that the inventor Otis Boykin lived in France and that the inventor Philo Taylor Farnsworth lived in the U.S.,0
It is the case both that the inventor Alfred Nobel lived in Sweden and that the inventor Arthur Fry lived in France.,0
It is the case both that the inventor Joseph Bramah lived in the U.K and that the inventor Candace Pert lived in the U.S.,1
It is the case both that the inventor Rudolf Kálmán lived in the U.K and that the inventor Leon Theremin lived in Russia.,0
It is the case both that the inventor John Walker lived in the U.S and that the inventor Guglielmo Marconi lived in Italy.,0
It is the case both that the inventor James West lived in the U.S and that the inventor Yvonne Brill lived in the U.S.,0
It is the case both that the inventor Fridtjof Nansen lived in the U.K and that the inventor Ignazio Porro lived in Italy.,0
It is the case both that the inventor James Starley lived in the U.K and that the inventor Sir Sandford Fleming lived in Canada.,1
It is the case both that the inventor Richard Gatling lived in the U.K and that the inventor Robert Noyce lived in the U.S.,0
It is the case both that the inventor Samuel Morse lived in the U.S and that the inventor Tim Berners-Lee lived in the U.K.,1
It is the case both that the inventor Josephine Cochrane lived in the U.S and that the inventor Hedy Lamarr lived in Austria/the U.S.,1
It is the case both that the inventor Georges Claude lived in Italy and that the inventor James Starley lived in the U.K.,0
It is the case both that the inventor Hans Goldschmidt lived in Germany and that the inventor Hans von Ohain lived in Germany.,1
It is the case both that the inventor Herbert Saffir lived in the U.S and that the inventor Ernest Swinton lived in the U.K.,1
It is the case both that the inventor Carl Wilhelm Siemens lived in Germany and that the inventor Mary Phelps Jacob lived in the U.S.,1
It is the case both that the inventor Charles Townes lived in the U.S and that the inventor Wallace Carothers lived in the U.S.,1
It is the case both that the inventor Ferdinand Carré lived in the U.S and that the inventor Yoshiro Nakamatsu lived in Japan.,0
It is the case both that the inventor Charles Goodyear lived in the U.S and that the inventor Edouard Benedictus lived in France.,1
It is the case both that the inventor Charles Goodyear lived in the U.K and that the inventor Gordon Gould lived in the U.S.,0
It is the case both that the inventor Josephine Cochrane lived in the U.S and that the inventor John Kay lived in the U.K.,1
It is the case both that the inventor Samuel Morse lived in Germany and that the inventor Joseph Marie Jacquard lived in France.,0
It is the case both that the inventor Linus Torvalds lived in Finland and that the inventor Alfred Nobel lived in Sweden.,1
It is the case both that the inventor Shinya Yamanaka lived in Germany and that the inventor Bartolomeo Cristofori lived in the U.S.,0
It is the case both that the inventor Lester Wire lived in the U.S and that the inventor Percy Spencer lived in the U.S.,1
It is the case both that the inventor Karl Landsteiner lived in the U.K and that the inventor Charles Francis Richter lived in France.,0
It is the case both that the inventor James Murray Spangler lived in the U.S and that the inventor Charles Babbage lived in the U.K.,1
It is the case both that the inventor Gustaf Dalén lived in Germany and that the inventor Arthur Pitney lived in the U.S.,0
It is the case both that the inventor Arthur Pitney lived in the U.S and that the inventor R. Buckminster Fuller lived in the U.S.,1
It is the case both that the inventor Mary Phelps Jacob lived in the U.S and that the inventor Hans Goldschmidt lived in Germany.,1
It is the case both that the inventor Galileo Galilei lived in Italy and that the inventor Robert Adler lived in Austria/the U.S.,1
It is the case both that the inventor John Harrison lived in the U.K and that the inventor Leon Theremin lived in Germany.,0
It is the case both that the inventor John Logie Baird lived in Scotland and that the inventor Frederick G. Creed lived in Sweden.,0
It is the case both that the inventor Frederick McKinley Jones lived in the U.S and that the inventor Carl Wilhelm Siemens lived in Germany.,1
It is the case both that the inventor Herbert Akroyd Stuart lived in England and that the inventor Sir Charles Parsons lived in the U.S.,0
It is the case both that the inventor Ruth Benerito lived in the U.S and that the inventor Frederick Walton lived in the U.K.,1
It is the case both that the inventor Hans Goldschmidt lived in Germany and that the inventor Reginald Fessenden lived in Canada/the U.S.,1
It is the case both that the inventor Leon Theremin lived in Russia and that the inventor Reginald Fessenden lived in Canada/the U.S.,1
It is the case both that the inventor Narinder Singh Kapany lived in India and that the inventor James Murray Spangler lived in the U.K.,0
It is the case both that the inventor David Edward Hughes lived in the U.S and that the inventor Hans von Ohain lived in Germany.,1
It is the case both that the inventor Samuel Colt lived in the U.S and that the inventor Robert Noyce lived in the U.S.,1
It is the case both that the inventor Leonardo da Vinci lived in Italy and that the inventor Ralph Benjamin lived in the U.K.,1
It is the case both that the inventor Luther George Simjian lived in Turkey/the U.S and that the inventor Gideon Sundback lived in Sweden/the U.S.,1
It is the case both that the inventor Henry Bessemer lived in the U.S and that the inventor Ernest Swinton lived in the U.K.,0
It is the case both that the inventor John Harrison lived in the U.K and that the inventor Walter Hunt lived in the U.S.,1
It is the case both that the inventor Thomas Wedgwood lived in the U.K and that the inventor Carl Sontheimer lived in the U.S.,1
It is the case both that the inventor Orville and Wilbur Wright lived in the U.S and that the inventor Thomas Tompion lived in the U.K.,1
It is the case both that the inventor Mary Phelps Jacob lived in the U.S and that the inventor Benjamin Franklin lived in the U.S.,1
It is the case both that the inventor George Eastman lived in the U.S and that the inventor Joseph Henry lived in the U.S.,1
It is the case both that the inventor Carlos Glidden lived in the U.S and that the inventor George de Mestral lived in Canada.,0
It is the case both that the inventor Narinder Singh Kapany lived in the U.K and that the inventor Florence Parpart lived in the U.S.,0
It is the case both that the inventor Konrad Zuse lived in Germany and that the inventor John Boyd Dunlop lived in Scotland.,1
It is the case both that the inventor Lester Wire lived in the U.S and that the inventor R. Buckminster Fuller lived in the U.S.,1
It is the case both that the inventor Alexander Graham Bell lived in Scotland/Canada/the U.S and that the inventor Ralph Benjamin lived in the U.K.,1
It is the case both that the inventor Hans Geiger lived in Germany and that the inventor Jack Kilby lived in the U.S.,1
It is the case both that the inventor Mary Phelps Jacob lived in the U.S and that the inventor James Murray Spangler lived in the U.S.,1
It is the case both that the inventor Mary Walton lived in the U.S and that the inventor Thomas Wedgwood lived in Finland.,0
It is the case both that the inventor John Atanasoff lived in the U.S and that the inventor Robert Moog lived in Austria/the U.S.,0
It is the case both that the inventor Jean-Bernard-Léon Foucault lived in the U.S and that the inventor Cai Lun lived in China.,0
It is the case both that the inventor Gustaf Dalén lived in Sweden and that the inventor James Clerk Maxwell lived in the U.K.,1
It is the case both that the inventor William Sturgeon lived in the U.K and that the inventor Guglielmo Marconi lived in Italy.,1
It is the case both that the inventor Vint Cerf lived in the U.S and that the inventor Rudolf Kálmán lived in Hungary.,1
It is the case both that the inventor Alva J. Fisher lived in the U.S and that the inventor Hans von Ohain lived in Germany.,1
It is the case both that the inventor Jacob Perkins lived in the U.S and that the inventor Marvin Camras lived in France.,0
It is the case both that the inventor David Edward Hughes lived in the U.S and that the inventor Mary Walton lived in the U.S.,1
It is the case both that the inventor Frank Julian Sprague lived in the U.S and that the inventor Hans Oersted lived in Denmark.,1
It is the case both that the inventor Hans Berger lived in the U.S and that the inventor John T. Parsons lived in the U.S.,0
It is the case both that the inventor Dr. Robert Gallo lived in the U.S and that the inventor Benjamin Franklin lived in the U.S.,1
It is the case both that the inventor Heinrich Göbel lived in Germany and that the inventor James West lived in the U.S.,1
It is the case both that the inventor Paul Gottlieb Nipkow lived in Denmark and that the inventor Joseph-Armand Bombardier lived in Canada.,0
It is the case both that the inventor André-Jacques Garnerin lived in France and that the inventor Lester Wire lived in the U.K.,0
It is the case both that the inventor Ernest Swinton lived in the U.K and that the inventor Mary Anderson lived in the U.S.,1
It is the case both that the inventor Gideon Sundback lived in the U.S and that the inventor Charles Tellier lived in the U.K.,0
It is the case both that the inventor Alexander Fleming lived in the U.K and that the inventor Hans Oersted lived in Denmark.,1
It is the case both that the inventor Edwin Herbert Hall lived in the U.S and that the inventor Reginald Fessenden lived in Canada/the U.S.,1
It is the case both that the inventor John Wesley Hyatt lived in the U.S and that the inventor Karl Landsteiner lived in the U.K.,0
It is the case both that the inventor Ferdinand Carré lived in France and that the inventor Levi Strauss lived in the U.S.,1
It is the case both that the inventor Alexander Graham Bell lived in Germany and that the inventor Luther George Simjian lived in Turkey/the U.S.,0
It is the case both that the inventor Marvin Camras lived in the U.S and that the inventor Arthur Pitney lived in the U.S.,1
It is the case both that the inventor Shinya Yamanaka lived in Germany and that the inventor Hans von Ohain lived in Germany.,0
It is the case both that the inventor Garrett Morgan lived in the U.S and that the inventor John Logie Baird lived in Scotland.,1
It is the case both that the inventor Karl Landsteiner lived in Austria and that the inventor Ralph Benjamin lived in the U.K.,1
It is the case both that the inventor Nils Bohlin lived in Germany and that the inventor Charles Francis Richter lived in the U.S.,0
It is the case both that the inventor Alfred Nobel lived in Sweden and that the inventor Frederick G. Creed lived in Canada.,1
It is the case both that the inventor Carl Elsener lived in the U.S and that the inventor Joseph-Armand Bombardier lived in Canada.,0
It is the case both that the inventor Leonardo da Vinci lived in Italy and that the inventor Louis Pasteur lived in France.,1
It is the case both that the inventor André-Jacques Garnerin lived in France and that the inventor Sir Isaac Newton lived in the U.S.,0
It is the case both that the inventor Georges Claude lived in France and that the inventor Sir Humphry Davy lived in the U.K.,1
It is the case both that the inventor Hans Geiger lived in Austria/the U.S and that the inventor Benjamin Holt lived in the U.S.,0
It is the case both that the inventor Willem Einthoven lived in the Netherlands and that the inventor Charles Townes lived in the U.S.,1
It is the case both that the inventor Thomas Wedgwood lived in the U.K and that the inventor James Dyson lived in Canada.,0
It is the case both that the inventor Linus Torvalds lived in Finland and that the inventor Alan Turing lived in the U.K.,1
It is the case both that the inventor Nikolai Basov lived in the Soviet Union and that the inventor John Ericsson lived in the U.S.,0
It is the case both that the inventor Ruth Handler lived in the Netherlands and that the inventor Marvin Camras lived in the U.S.,0
It is the case both that the inventor Joseph Aspdin lived in Switzerland and that the inventor André-Jacques Garnerin lived in France.,0
It is the case both that the inventor Sir Sandford Fleming lived in the U.S and that the inventor Arthur Pitney lived in the U.S.,0
It is the case both that the inventor Yvonne Brill lived in Canada and that the inventor John Boyd Dunlop lived in Scotland.,1
It is the case both that the inventor John Callcott Horsley lived in Germany and that the inventor John Ericsson lived in Sweden.,0
It is the case both that the inventor George Washington Carver lived in the U.S and that the inventor Eugene Polley lived in the U.S.,1
It is the case both that the inventor Carl Elsener lived in Switzerland and that the inventor Charles Fritts lived in the U.S.,1
It is the case both that the inventor Henri Giffard lived in France and that the inventor Frank Bunker Gilbreth lived in the U.S.,1
It is the case both that the inventor Tim Berners-Lee lived in the U.K and that the inventor Joseph Glidden lived in the U.S.,1
It is the case both that the inventor Carlos Glidden lived in Scotland and that the inventor Ernest Swinton lived in the U.S.,0
It is the case both that the inventor Chester Carlson lived in the U.K and that the inventor Frederick McKinley Jones lived in the U.S.,0
It is the case both that the inventor Hans Goldschmidt lived in the Netherlands and that the inventor Paul Gottlieb Nipkow lived in Denmark.,0
It is the case both that the inventor Whitcomb Judson lived in the U.S and that the inventor Alva J. Fisher lived in the U.S.,1
It is the case both that the inventor Benjamin Rubin lived in the U.S and that the inventor Bartolomeo Cristofori lived in Italy.,1
It is the case both that the inventor Igor Tamm lived in Russia and that the inventor Carl Elsener lived in Switzerland.,1
It is the case both that the inventor Elisha Otis lived in the U.K and that the inventor Nikolai Basov lived in the U.S.,0
It is the case both that the inventor Archimedes lived in Ancient Greece and that the inventor Frederick Walton lived in the U.K.,1
It is the case both that the inventor Jean-Bernard-Léon Foucault lived in the U.S and that the inventor Robert Moog lived in the U.S.,0
It is the case both that the inventor Elisha Otis lived in the U.S and that the inventor Joseph-Armand Bombardier lived in Canada.,1
It is the case both that the inventor Edmund Cartwright lived in the U.K and that the inventor Frederick Walton lived in the U.K.,1
It is the case both that the inventor Carl Elsener lived in the U.S and that the inventor John Atanasoff lived in the U.S.,0
It is the case both that the inventor Emile Berliner lived in Germany/the U.S and that the inventor Reginald Fessenden lived in Canada/the U.S.,1
It is the case both that the inventor Charles Babbage lived in the U.K and that the inventor Ada Lovelace lived in the U.K.,1
It is the case both that the inventor Ernest Swinton lived in the U.K and that the inventor Willis Carrier lived in the U.S.,1
It is the case both that the inventor Blaise Pascal lived in France and that the inventor Konrad Zuse lived in Germany.,1
It is the case both that the inventor Robert Chesebrough lived in the U.S and that the inventor James West lived in the U.S.,1
It is the case both that the inventor Bartolomeo Cristofori lived in Italy and that the inventor William Sturgeon lived in the U.K.,1
It is the case both that the inventor Hans Goldschmidt lived in Germany and that the inventor Charles Cros lived in France.,1
It is the case both that the inventor Levi Strauss lived in the U.S and that the inventor Alec Jeffreys lived in the U.K.,1
It is the case both that the inventor Florence Parpart lived in the U.S and that the inventor Rudolf Kálmán lived in Hungary.,1
It is the case both that the inventor Alessandro Volta lived in Italy and that the inventor Clarence Birdseye lived in the U.S.,1
It is the case both that the inventor Thomas Wedgwood lived in the U.K and that the inventor Charles Wheatstone lived in the U.K.,1
It is the case both that the inventor Rudolf Diesel lived in the U.S and that the inventor George Pullman lived in the U.S.,0
It is the case both that the inventor Gottlieb Daimler lived in Germany and that the inventor Charles Wheatstone lived in France.,0
It is the case both that the inventor Evangelista Torricelli lived in the U.S and that the inventor Charles Francis Jenkins lived in the U.S.,0
It is the case both that the inventor Tim Berners-Lee lived in the U.K and that the inventor Gideon Sundback lived in the U.S.,0
It is the case both that the inventor Charles Goodyear lived in the U.S and that the inventor John Callcott Horsley lived in the U.K.,1
It is the case both that the inventor Benjamin Rubin lived in the U.S and that the inventor Lloyd Groff Copeman lived in the U.S.,1
It is the case both that the inventor Biruté Galdikas lived in France and that the inventor Richard Leach Maddox lived in Austria.,0
It is the case both that the inventor James Dyson lived in the U.K and that the inventor Percy Spencer lived in the U.S.,1
It is the case both that the inventor Fridtjof Nansen lived in Norway and that the inventor Rudolf Diesel lived in Germany.,1
It is the case both that the inventor Ferdinand Carré lived in France and that the inventor Semyon Kirlian lived in the U.K.,0
It is the case both that the inventor Giovanni Caselli lived in Italy and that the inventor Emile Berliner lived in Germany/the U.S.,1
It is the case both that the inventor Charles Francis Richter lived in the U.S and that the inventor Leon Theremin lived in Russia.,1
It is the case both that the inventor Charles Macintosh lived in the U.K and that the inventor Benjamin Holt lived in the U.S.,1
It is the case both that the inventor Herbert Akroyd Stuart lived in Russia and that the inventor Hans von Ohain lived in Germany.,0
It is the case both that the inventor Heinrich Göbel lived in Germany and that the inventor Paul Gottlieb Nipkow lived in Denmark.,0
It is the case both that the inventor James Clerk Maxwell lived in the U.K and that the inventor Lloyd Groff Copeman lived in the U.S.,1
It is the case both that the inventor Charles Wheatstone lived in France and that the inventor Ralph Benjamin lived in Italy.,0
It is the case both that the inventor Evangelista Torricelli lived in Italy and that the inventor Karl Benz lived in Germany.,1
It is the case both that the inventor John Ambrose Fleming lived in the U.K and that the inventor Karl Landsteiner lived in Austria.,1
It is the case both that the inventor Wilhelm Conrad Röntgen lived in Germany and that the inventor Florence Parpart lived in the U.K.,0
It is the case both that the inventor James Clerk Maxwell lived in the U.S and that the inventor Elisha Gray lived in Austria/the U.S.,0
It is the case both that the inventor Elisha Gray lived in Austria/the U.S and that the inventor Carlos Glidden lived in the U.S.,0
It is the case both that the inventor George Cayley lived in the U.K and that the inventor Luther Simjian lived in Turkey/the U.S.,1
