statement,label
"Context: Figure 29.7 Vertebrata are characterized by the presence of a backbone, such as the one that runs through the middle of this fish. All vertebrates are in the Craniata clade and have a cranium. (credit: Ernest V. More; taken at Smithsonian Museum of Natural History, Washington, D.

Question: Vertebrata are characterized by the presence of what?

Options:
- backbone
- Muscles
- Bones
- Thumbs

Answer: Muscles",0
"Context: Figure 29.7 Vertebrata are characterized by the presence of a backbone, such as the one that runs through the middle of this fish. All vertebrates are in the Craniata clade and have a cranium. (credit: Ernest V. More; taken at Smithsonian Museum of Natural History, Washington, D.

Question: Vertebrata are characterized by the presence of what?

Options:
- Muscles
- Bones
- backbone
- Thumbs

Answer: Thumbs",0
"Context: As you know, the surface of Earth is not flat. Some places are high, and some places are low. For example, mountain ranges like the Sierra Nevada in California or the Andes in South America are high above the surrounding areas. An accurate location must take into account the third dimension. Elevation is the height above or below sea level. Sea level refers to the height of the ocean’s surface. This is the midpoint between high and low tide. Sea level can vary from place to place, but scientists base their elevation measurements on the average, or mean, sea level to make sure they have a standard reference point.

Question: What is the height above or below sea level called?

Options:
- latitude
- depth
- elevation
- variation

Answer: elevation",1
"Context: As you know, the surface of Earth is not flat. Some places are high, and some places are low. For example, mountain ranges like the Sierra Nevada in California or the Andes in South America are high above the surrounding areas. An accurate location must take into account the third dimension. Elevation is the height above or below sea level. Sea level refers to the height of the ocean’s surface. This is the midpoint between high and low tide. Sea level can vary from place to place, but scientists base their elevation measurements on the average, or mean, sea level to make sure they have a standard reference point.

Question: What is the height above or below sea level called?

Options:
- latitude
- elevation
- depth
- variation

Answer: depth",0
"Context: As you know, the surface of Earth is not flat. Some places are high, and some places are low. For example, mountain ranges like the Sierra Nevada in California or the Andes in South America are high above the surrounding areas. An accurate location must take into account the third dimension. Elevation is the height above or below sea level. Sea level refers to the height of the ocean’s surface. This is the midpoint between high and low tide. Sea level can vary from place to place, but scientists base their elevation measurements on the average, or mean, sea level to make sure they have a standard reference point.

Question: What is the height above or below sea level called?

Options:
- latitude
- elevation
- depth
- variation

Answer: latitude",0
"Context: As you know, the surface of Earth is not flat. Some places are high, and some places are low. For example, mountain ranges like the Sierra Nevada in California or the Andes in South America are high above the surrounding areas. An accurate location must take into account the third dimension. Elevation is the height above or below sea level. Sea level refers to the height of the ocean’s surface. This is the midpoint between high and low tide. Sea level can vary from place to place, but scientists base their elevation measurements on the average, or mean, sea level to make sure they have a standard reference point.

Question: What is the height above or below sea level called?

Options:
- variation
- depth
- elevation
- latitude

Answer: variation",0
"Context: Tree rings, ice cores, and varves indicate the environmental conditions at the time they were made.

Question: Ice cores, varves and what else indicate the environmental conditions at the time of their creation?

Options:
- fossils
- magma
- tree rings
- mountain ranges

Answer: tree rings",1
"Context: Tree rings, ice cores, and varves indicate the environmental conditions at the time they were made.

Question: Ice cores, varves and what else indicate the environmental conditions at the time of their creation?

Options:
- mountain ranges
- magma
- fossils
- tree rings

Answer: mountain ranges",0
"Context: Tree rings, ice cores, and varves indicate the environmental conditions at the time they were made.

Question: Ice cores, varves and what else indicate the environmental conditions at the time of their creation?

Options:
- mountain ranges
- magma
- fossils
- tree rings

Answer: fossils",0
"Context: Tree rings, ice cores, and varves indicate the environmental conditions at the time they were made.

Question: Ice cores, varves and what else indicate the environmental conditions at the time of their creation?

Options:
- magma
- tree rings
- mountain ranges
- fossils

Answer: magma",0
"Context: Plant hormones are chemical signals that control different processes in plants.

Question: What chemical signals in plants control different processes?

Options:
- produce hormones
- nitrogen hormones
- Human Hormones
- plant hormones

Answer: plant hormones",1
"Context: Plant hormones are chemical signals that control different processes in plants.

Question: What chemical signals in plants control different processes?

Options:
- Human Hormones
- produce hormones
- plant hormones
- nitrogen hormones

Answer: produce hormones",0
"Context: Plant hormones are chemical signals that control different processes in plants.

Question: What chemical signals in plants control different processes?

Options:
- plant hormones
- produce hormones
- nitrogen hormones
- Human Hormones

Answer: nitrogen hormones",0
"Context: Plant hormones are chemical signals that control different processes in plants.

Question: What chemical signals in plants control different processes?

Options:
- nitrogen hormones
- produce hormones
- plant hormones
- Human Hormones

Answer: Human Hormones",0
"Context: Gametogenesis (Spermatogenesis and Oogenesis) Gametogenesis, the production of sperm and eggs, involves the process of meiosis. During meiosis, two nuclear divisions separate the paired chromosomes in the nucleus and then separate the chromatids that were made during an earlier stage of the cell’s life cycle. Meiosis and its associated cell divisions produces haploid cells with half of each pair of chromosomes normally found in diploid cells. The production of sperm is called spermatogenesis and the production of eggs is called oogenesis. Spermatogenesis Spermatogenesis occurs in the wall of the seminiferous tubules, with the most primitive cells at the periphery of the tube and the most mature sperm at the lumen of the tube (Figure 18.14). Immediately under the capsule of the tubule are diploid, undifferentiated cells. These stem cells, each called a spermatogonium (pl. spermatogonia), go through mitosis to produce one cell that remains as a stem cell and a second cell called a primary spermatocyte that will undergo meiosis to produce sperm. The diploid primary spermatocyte goes through meiosis I to produce two haploid cells called secondary spermatocytes. Each secondary spermatocyte divides after meiosis II to produce two cells called spermatids. The spermatids eventually reach the lumen of the tubule and grow a flagellum, becoming sperm cells. Four sperm result from each primary spermatocyte that goes through meiosis.

Question: Meiosis is part of the process of gametogenesis, which is the production of what?

Options:
- sperm and eggs
- chromosomes
- sperm only
- egg only

Answer: sperm and eggs",1
"Context: Gametogenesis (Spermatogenesis and Oogenesis) Gametogenesis, the production of sperm and eggs, involves the process of meiosis. During meiosis, two nuclear divisions separate the paired chromosomes in the nucleus and then separate the chromatids that were made during an earlier stage of the cell’s life cycle. Meiosis and its associated cell divisions produces haploid cells with half of each pair of chromosomes normally found in diploid cells. The production of sperm is called spermatogenesis and the production of eggs is called oogenesis. Spermatogenesis Spermatogenesis occurs in the wall of the seminiferous tubules, with the most primitive cells at the periphery of the tube and the most mature sperm at the lumen of the tube (Figure 18.14). Immediately under the capsule of the tubule are diploid, undifferentiated cells. These stem cells, each called a spermatogonium (pl. spermatogonia), go through mitosis to produce one cell that remains as a stem cell and a second cell called a primary spermatocyte that will undergo meiosis to produce sperm. The diploid primary spermatocyte goes through meiosis I to produce two haploid cells called secondary spermatocytes. Each secondary spermatocyte divides after meiosis II to produce two cells called spermatids. The spermatids eventually reach the lumen of the tubule and grow a flagellum, becoming sperm cells. Four sperm result from each primary spermatocyte that goes through meiosis.

Question: Meiosis is part of the process of gametogenesis, which is the production of what?

Options:
- egg only
- sperm only
- chromosomes
- sperm and eggs

Answer: chromosomes",0
"Context: Gametogenesis (Spermatogenesis and Oogenesis) Gametogenesis, the production of sperm and eggs, involves the process of meiosis. During meiosis, two nuclear divisions separate the paired chromosomes in the nucleus and then separate the chromatids that were made during an earlier stage of the cell’s life cycle. Meiosis and its associated cell divisions produces haploid cells with half of each pair of chromosomes normally found in diploid cells. The production of sperm is called spermatogenesis and the production of eggs is called oogenesis. Spermatogenesis Spermatogenesis occurs in the wall of the seminiferous tubules, with the most primitive cells at the periphery of the tube and the most mature sperm at the lumen of the tube (Figure 18.14). Immediately under the capsule of the tubule are diploid, undifferentiated cells. These stem cells, each called a spermatogonium (pl. spermatogonia), go through mitosis to produce one cell that remains as a stem cell and a second cell called a primary spermatocyte that will undergo meiosis to produce sperm. The diploid primary spermatocyte goes through meiosis I to produce two haploid cells called secondary spermatocytes. Each secondary spermatocyte divides after meiosis II to produce two cells called spermatids. The spermatids eventually reach the lumen of the tubule and grow a flagellum, becoming sperm cells. Four sperm result from each primary spermatocyte that goes through meiosis.

Question: Meiosis is part of the process of gametogenesis, which is the production of what?

Options:
- egg only
- chromosomes
- sperm only
- sperm and eggs

Answer: egg only",0
"Context: Gametogenesis (Spermatogenesis and Oogenesis) Gametogenesis, the production of sperm and eggs, involves the process of meiosis. During meiosis, two nuclear divisions separate the paired chromosomes in the nucleus and then separate the chromatids that were made during an earlier stage of the cell’s life cycle. Meiosis and its associated cell divisions produces haploid cells with half of each pair of chromosomes normally found in diploid cells. The production of sperm is called spermatogenesis and the production of eggs is called oogenesis. Spermatogenesis Spermatogenesis occurs in the wall of the seminiferous tubules, with the most primitive cells at the periphery of the tube and the most mature sperm at the lumen of the tube (Figure 18.14). Immediately under the capsule of the tubule are diploid, undifferentiated cells. These stem cells, each called a spermatogonium (pl. spermatogonia), go through mitosis to produce one cell that remains as a stem cell and a second cell called a primary spermatocyte that will undergo meiosis to produce sperm. The diploid primary spermatocyte goes through meiosis I to produce two haploid cells called secondary spermatocytes. Each secondary spermatocyte divides after meiosis II to produce two cells called spermatids. The spermatids eventually reach the lumen of the tubule and grow a flagellum, becoming sperm cells. Four sperm result from each primary spermatocyte that goes through meiosis.

Question: Meiosis is part of the process of gametogenesis, which is the production of what?

Options:
- egg only
- chromosomes
- sperm only
- sperm and eggs

Answer: sperm only",0
"Context: Figure 44.18 Deciduous trees are the dominant plant in the temperate forest. (credit: Oliver Herold).

Question: Which type of tree is dominant in temperate forests?

Options:
- vines
- deciduous
- fungus
- shrubs

Answer: deciduous",1
"Context: Figure 44.18 Deciduous trees are the dominant plant in the temperate forest. (credit: Oliver Herold).

Question: Which type of tree is dominant in temperate forests?

Options:
- deciduous
- fungus
- vines
- shrubs

Answer: vines",0
"Context: Figure 44.18 Deciduous trees are the dominant plant in the temperate forest. (credit: Oliver Herold).

Question: Which type of tree is dominant in temperate forests?

Options:
- vines
- deciduous
- fungus
- shrubs

Answer: fungus",0
"Context: Figure 44.18 Deciduous trees are the dominant plant in the temperate forest. (credit: Oliver Herold).

Question: Which type of tree is dominant in temperate forests?

Options:
- shrubs
- vines
- fungus
- deciduous

Answer: shrubs",0
"Context: There is also a correlation between viscosity and molecular shape. Liquids consisting of long, flexible molecules tend to have higher viscosities than those composed of more spherical or shorter-chain molecules. The longer the molecules, the easier it is for them to become “tangled” with one another, making it more difficult for them to move past one another. London dispersion forces also increase with chain length. Due to a combination of these two effects, long-chain hydrocarbons (such as motor oils) are highly viscous.

Question: What kind of viscosity is found in long-chain hydrocarbons?

Options:
- increased viscosity
- low viscosity
- highly viscous
- intense viscosity

Answer: highly viscous",1
"Context: There is also a correlation between viscosity and molecular shape. Liquids consisting of long, flexible molecules tend to have higher viscosities than those composed of more spherical or shorter-chain molecules. The longer the molecules, the easier it is for them to become “tangled” with one another, making it more difficult for them to move past one another. London dispersion forces also increase with chain length. Due to a combination of these two effects, long-chain hydrocarbons (such as motor oils) are highly viscous.

Question: What kind of viscosity is found in long-chain hydrocarbons?

Options:
- highly viscous
- low viscosity
- intense viscosity
- increased viscosity

Answer: increased viscosity",0
"Context: There is also a correlation between viscosity and molecular shape. Liquids consisting of long, flexible molecules tend to have higher viscosities than those composed of more spherical or shorter-chain molecules. The longer the molecules, the easier it is for them to become “tangled” with one another, making it more difficult for them to move past one another. London dispersion forces also increase with chain length. Due to a combination of these two effects, long-chain hydrocarbons (such as motor oils) are highly viscous.

Question: What kind of viscosity is found in long-chain hydrocarbons?

Options:
- low viscosity
- intense viscosity
- increased viscosity
- highly viscous

Answer: low viscosity",0
"Context: There is also a correlation between viscosity and molecular shape. Liquids consisting of long, flexible molecules tend to have higher viscosities than those composed of more spherical or shorter-chain molecules. The longer the molecules, the easier it is for them to become “tangled” with one another, making it more difficult for them to move past one another. London dispersion forces also increase with chain length. Due to a combination of these two effects, long-chain hydrocarbons (such as motor oils) are highly viscous.

Question: What kind of viscosity is found in long-chain hydrocarbons?

Options:
- highly viscous
- intense viscosity
- increased viscosity
- low viscosity

Answer: intense viscosity",0
"Context: Ionic compounds have strong electrostatic attractions between oppositely charged ions in a regular array. The lattice energy (U) of an ionic substance is defined as the energy required to dissociate the solid into gaseous ions; U can be calculated from the charges on the ions, the arrangement of the ions in the solid, and the internuclear distance. Because U depends on the product of the ionic charges, substances with dior tripositive cations and/or di- or trinegative anions tend to have higher lattice energies than their singly charged counterparts. Higher lattice energies typically result in higher melting points and increased hardnessbecause more thermal energy is needed to overcome the forces that hold the ions together. Lattice energies cannot be measured directly but are obtained from a thermochemical cycle called the Born–Haber cycle, in which Hess’s law is used to calculate the lattice energy from the measured enthalpy of formation of the ionic compound, along with other thermochemical data. The Born–Haber cycle can be used to predict which ionic compounds are likely to form. Sublimation, the conversion of a solid directly to a gas, has an accompanying enthalpy change called the enthalpy of sublimation.

Question: Ionic compounds have strong electrostatic attractions between oppositely charged ions in this?

Options:
- occasional array
- incorrect array
- normal array
- regular array

Answer: regular array",1
"Context: Ionic compounds have strong electrostatic attractions between oppositely charged ions in a regular array. The lattice energy (U) of an ionic substance is defined as the energy required to dissociate the solid into gaseous ions; U can be calculated from the charges on the ions, the arrangement of the ions in the solid, and the internuclear distance. Because U depends on the product of the ionic charges, substances with dior tripositive cations and/or di- or trinegative anions tend to have higher lattice energies than their singly charged counterparts. Higher lattice energies typically result in higher melting points and increased hardnessbecause more thermal energy is needed to overcome the forces that hold the ions together. Lattice energies cannot be measured directly but are obtained from a thermochemical cycle called the Born–Haber cycle, in which Hess’s law is used to calculate the lattice energy from the measured enthalpy of formation of the ionic compound, along with other thermochemical data. The Born–Haber cycle can be used to predict which ionic compounds are likely to form. Sublimation, the conversion of a solid directly to a gas, has an accompanying enthalpy change called the enthalpy of sublimation.

Question: Ionic compounds have strong electrostatic attractions between oppositely charged ions in this?

Options:
- occasional array
- normal array
- incorrect array
- regular array

Answer: incorrect array",0
"Context: Ionic compounds have strong electrostatic attractions between oppositely charged ions in a regular array. The lattice energy (U) of an ionic substance is defined as the energy required to dissociate the solid into gaseous ions; U can be calculated from the charges on the ions, the arrangement of the ions in the solid, and the internuclear distance. Because U depends on the product of the ionic charges, substances with dior tripositive cations and/or di- or trinegative anions tend to have higher lattice energies than their singly charged counterparts. Higher lattice energies typically result in higher melting points and increased hardnessbecause more thermal energy is needed to overcome the forces that hold the ions together. Lattice energies cannot be measured directly but are obtained from a thermochemical cycle called the Born–Haber cycle, in which Hess’s law is used to calculate the lattice energy from the measured enthalpy of formation of the ionic compound, along with other thermochemical data. The Born–Haber cycle can be used to predict which ionic compounds are likely to form. Sublimation, the conversion of a solid directly to a gas, has an accompanying enthalpy change called the enthalpy of sublimation.

Question: Ionic compounds have strong electrostatic attractions between oppositely charged ions in this?

Options:
- incorrect array
- regular array
- occasional array
- normal array

Answer: normal array",0
"Context: Ionic compounds have strong electrostatic attractions between oppositely charged ions in a regular array. The lattice energy (U) of an ionic substance is defined as the energy required to dissociate the solid into gaseous ions; U can be calculated from the charges on the ions, the arrangement of the ions in the solid, and the internuclear distance. Because U depends on the product of the ionic charges, substances with dior tripositive cations and/or di- or trinegative anions tend to have higher lattice energies than their singly charged counterparts. Higher lattice energies typically result in higher melting points and increased hardnessbecause more thermal energy is needed to overcome the forces that hold the ions together. Lattice energies cannot be measured directly but are obtained from a thermochemical cycle called the Born–Haber cycle, in which Hess’s law is used to calculate the lattice energy from the measured enthalpy of formation of the ionic compound, along with other thermochemical data. The Born–Haber cycle can be used to predict which ionic compounds are likely to form. Sublimation, the conversion of a solid directly to a gas, has an accompanying enthalpy change called the enthalpy of sublimation.

Question: Ionic compounds have strong electrostatic attractions between oppositely charged ions in this?

Options:
- incorrect array
- occasional array
- normal array
- regular array

Answer: occasional array",0
"Context: Besides seamounts, there are long, very tall (about 2 km) mountain ranges. These ranges are connected so that they form huge ridge systems called mid-ocean ridges ( Figure below ). The mid-ocean ridges form from volcanic eruptions. Lava from inside Earth breaks through the crust and creates the mountains.

Question: About how tall can mid-ocean ridges be?

Options:
- about 2 feet
- 2 inches
- about 2 meters
- about 2 km

Answer: about 2 km",1
"Context: Besides seamounts, there are long, very tall (about 2 km) mountain ranges. These ranges are connected so that they form huge ridge systems called mid-ocean ridges ( Figure below ). The mid-ocean ridges form from volcanic eruptions. Lava from inside Earth breaks through the crust and creates the mountains.

Question: About how tall can mid-ocean ridges be?

Options:
- about 2 meters
- about 2 km
- 2 inches
- about 2 feet

Answer: about 2 meters",0
"Context: Besides seamounts, there are long, very tall (about 2 km) mountain ranges. These ranges are connected so that they form huge ridge systems called mid-ocean ridges ( Figure below ). The mid-ocean ridges form from volcanic eruptions. Lava from inside Earth breaks through the crust and creates the mountains.

Question: About how tall can mid-ocean ridges be?

Options:
- about 2 km
- about 2 feet
- 2 inches
- about 2 meters

Answer: about 2 feet",0
"Context: Besides seamounts, there are long, very tall (about 2 km) mountain ranges. These ranges are connected so that they form huge ridge systems called mid-ocean ridges ( Figure below ). The mid-ocean ridges form from volcanic eruptions. Lava from inside Earth breaks through the crust and creates the mountains.

Question: About how tall can mid-ocean ridges be?

Options:
- about 2 meters
- about 2 km
- 2 inches
- about 2 feet

Answer: 2 inches",0
"Context: This Monarch caterpillar is an invertebrate. It is also an insect and an arthropod. Of all the animal species, it is estimated that well over 90% are invertebrates. Of all invertebrates, the insects are by far the most numerous. There are so many species of insects that scientists have yet to discover them all, let alone name or count them. Estimates of the total number of insect species fall in the range of 1 to 30 million. So, it helps if there are methods to classify not just the insects, but all invertebrates.

Question: What are by far the most common type of invertebrate?

Options:
- crustaceans
- corals
- insects
- spiders

Answer: insects",1
"Context: This Monarch caterpillar is an invertebrate. It is also an insect and an arthropod. Of all the animal species, it is estimated that well over 90% are invertebrates. Of all invertebrates, the insects are by far the most numerous. There are so many species of insects that scientists have yet to discover them all, let alone name or count them. Estimates of the total number of insect species fall in the range of 1 to 30 million. So, it helps if there are methods to classify not just the insects, but all invertebrates.

Question: What are by far the most common type of invertebrate?

Options:
- crustaceans
- insects
- spiders
- corals

Answer: spiders",0
"Context: This Monarch caterpillar is an invertebrate. It is also an insect and an arthropod. Of all the animal species, it is estimated that well over 90% are invertebrates. Of all invertebrates, the insects are by far the most numerous. There are so many species of insects that scientists have yet to discover them all, let alone name or count them. Estimates of the total number of insect species fall in the range of 1 to 30 million. So, it helps if there are methods to classify not just the insects, but all invertebrates.

Question: What are by far the most common type of invertebrate?

Options:
- insects
- corals
- spiders
- crustaceans

Answer: crustaceans",0
"Context: This Monarch caterpillar is an invertebrate. It is also an insect and an arthropod. Of all the animal species, it is estimated that well over 90% are invertebrates. Of all invertebrates, the insects are by far the most numerous. There are so many species of insects that scientists have yet to discover them all, let alone name or count them. Estimates of the total number of insect species fall in the range of 1 to 30 million. So, it helps if there are methods to classify not just the insects, but all invertebrates.

Question: What are by far the most common type of invertebrate?

Options:
- insects
- corals
- spiders
- crustaceans

Answer: corals",0
"Context: Waves may also deposit sediments to form sandbars and barrier islands . You can see examples of these landforms in Figure below .

Question: What do waves deposit to form sandbars and barrier islands?

Options:
- sediments
- magma
- organisms
- glaciers

Answer: sediments",1
"Context: Waves may also deposit sediments to form sandbars and barrier islands . You can see examples of these landforms in Figure below .

Question: What do waves deposit to form sandbars and barrier islands?

Options:
- sediments
- magma
- glaciers
- organisms

Answer: magma",0
"Context: Waves may also deposit sediments to form sandbars and barrier islands . You can see examples of these landforms in Figure below .

Question: What do waves deposit to form sandbars and barrier islands?

Options:
- magma
- sediments
- organisms
- glaciers

Answer: organisms",0
"Context: Waves may also deposit sediments to form sandbars and barrier islands . You can see examples of these landforms in Figure below .

Question: What do waves deposit to form sandbars and barrier islands?

Options:
- organisms
- sediments
- magma
- glaciers

Answer: glaciers",0
"Context: Male reproductive organs include the penis, testes, and epididymis.

Question: Penis, testes, and epididymis are organs in what system?

Options:
- male reproductive system
- virus reproductive system​
- female reproductive system​
- plant reproductive system​

Answer: male reproductive system",1
"Context: Male reproductive organs include the penis, testes, and epididymis.

Question: Penis, testes, and epididymis are organs in what system?

Options:
- plant reproductive system​
- male reproductive system
- virus reproductive system​
- female reproductive system​

Answer: virus reproductive system​",0
"Context: Male reproductive organs include the penis, testes, and epididymis.

Question: Penis, testes, and epididymis are organs in what system?

Options:
- plant reproductive system​
- male reproductive system
- female reproductive system​
- virus reproductive system​

Answer: plant reproductive system​",0
"Context: Male reproductive organs include the penis, testes, and epididymis.

Question: Penis, testes, and epididymis are organs in what system?

Options:
- virus reproductive system​
- male reproductive system
- female reproductive system​
- plant reproductive system​

Answer: female reproductive system​",0
"Context: Almost all plants make food by photosynthesis . Only about 1 percent of the estimated 300,000 species of plants have lost the ability to photosynthesize. These other species are consumers, many of them predators. How do plants prey on other organisms? The Venus fly trap in Figure below shows one way this occurs.

Question: Only about one percent of plants have lost what ability, turning them into consumers and even predators, instead of producers?

Options:
- flowering
- rooting
- growth
- photosynthesis

Answer: photosynthesis",1
"Context: Almost all plants make food by photosynthesis . Only about 1 percent of the estimated 300,000 species of plants have lost the ability to photosynthesize. These other species are consumers, many of them predators. How do plants prey on other organisms? The Venus fly trap in Figure below shows one way this occurs.

Question: Only about one percent of plants have lost what ability, turning them into consumers and even predators, instead of producers?

Options:
- photosynthesis
- rooting
- growth
- flowering

Answer: flowering",0
"Context: Almost all plants make food by photosynthesis . Only about 1 percent of the estimated 300,000 species of plants have lost the ability to photosynthesize. These other species are consumers, many of them predators. How do plants prey on other organisms? The Venus fly trap in Figure below shows one way this occurs.

Question: Only about one percent of plants have lost what ability, turning them into consumers and even predators, instead of producers?

Options:
- photosynthesis
- rooting
- flowering
- growth

Answer: rooting",0
"Context: Almost all plants make food by photosynthesis . Only about 1 percent of the estimated 300,000 species of plants have lost the ability to photosynthesize. These other species are consumers, many of them predators. How do plants prey on other organisms? The Venus fly trap in Figure below shows one way this occurs.

Question: Only about one percent of plants have lost what ability, turning them into consumers and even predators, instead of producers?

Options:
- rooting
- flowering
- growth
- photosynthesis

Answer: growth",0
"Context: A neon light produces visible light by electroluminescence. The bulb is a glass tube that contains the noble gas neon. When electricity passes through the gas, it excites electrons of neon atoms, causing them to give off visible light. Neon produces red light. Other noble gases are also used in lights, and they produce light of different colors. For example, krypton produces violet light, and argon produces blue light.

Question: How does a neon light produce visible light?

Options:
- mitosis
- electroluminescence
- radiation
- luminescence

Answer: electroluminescence",1
