statement,label
The symbol P stands for the chemical element Phosphorus.,1
The symbol F stands for the chemical element Xenon.,0
The symbol Lu stands for the chemical element Lutetium.,1
The symbol Zn stands for the chemical element Phosphorus.,0
The symbol N stands for the chemical element Fluorine.,0
The symbol Mg stands for the chemical element Magnesium.,1
The symbol Lu stands for the chemical element Neon.,0
The symbol Au stands for the chemical element Ruthenium.,0
The symbol Tm stands for the chemical element Thulium.,1
The symbol Ho stands for the chemical element Holmium.,1
The symbol Mo stands for the chemical element Bromine.,0
The symbol Bi stands for the chemical element Bismuth.,1
The symbol Pm stands for the chemical element Promethium.,1
The symbol Rh stands for the chemical element Rhodium.,1
The symbol Nb stands for the chemical element Niobium.,1
The symbol Na stands for the chemical element Selenium.,0
The symbol Sc stands for the chemical element Aluminum.,0
The symbol Mo stands for the chemical element Ytterbium.,0
The symbol Sb stands for the chemical element Lithium.,0
The symbol Tl stands for the chemical element Iron.,0
The symbol Ir stands for the chemical element Cadmium.,0
The symbol Hg stands for the chemical element Mercury.,1
The symbol O stands for the chemical element Oxygen.,1
The symbol In stands for the chemical element Indium.,1
The symbol C stands for the chemical element Carbon.,1
The symbol Li stands for the chemical element Lithium.,1
The symbol Zr stands for the chemical element Tungsten.,0
The symbol Pa stands for the chemical element Protactinium.,1
The symbol Cs stands for the chemical element Gallium.,0
The symbol Gd stands for the chemical element Manganese.,0
The symbol P stands for the chemical element Calcium.,0
The symbol Ru stands for the chemical element Chromium.,0
The symbol Co stands for the chemical element Cobalt.,1
The symbol Cs stands for the chemical element Cesium.,1
The symbol W stands for the chemical element Tungsten.,1
The symbol Na stands for the chemical element Sodium.,1
The symbol Yb stands for the chemical element Ytterbium.,1
The symbol Re stands for the chemical element Rhenium.,1
The symbol Co stands for the chemical element Argon.,0
The symbol Zn stands for the chemical element Zinc.,1
The symbol U stands for the chemical element Uranium.,1
The symbol Ru stands for the chemical element Ruthenium.,1
The symbol Br stands for the chemical element Magnesium.,0
The symbol I stands for the chemical element Iodine.,1
The symbol Eu stands for the chemical element Zirconium.,0
The symbol Sn stands for the chemical element Rhodium.,0
The symbol La stands for the chemical element Bismuth.,0
The symbol La stands for the chemical element Nitrogen.,0
The symbol Ne stands for the chemical element Oxygen.,0
The symbol Be stands for the chemical element Lutetium.,0
The symbol Sc stands for the chemical element Praseodymium.,0
The symbol Ge stands for the chemical element Germanium.,1
The symbol Tb stands for the chemical element Terbium.,1
The symbol Ar stands for the chemical element Argon.,1
The symbol Rn stands for the chemical element Scandium.,0
The symbol Er stands for the chemical element Erbium.,1
The symbol Cr stands for the chemical element Chromium.,1
The symbol At stands for the chemical element Astatine.,1
The symbol Ni stands for the chemical element Nickel.,1
The symbol Pr stands for the chemical element Praseodymium.,1
The symbol Y stands for the chemical element Yttrium.,1
The symbol Te stands for the chemical element Tellurium.,1
The symbol Rh stands for the chemical element Niobium.,0
The symbol Ac stands for the chemical element Neodymium.,0
The symbol F stands for the chemical element Fluorine.,1
The symbol V stands for the chemical element Vanadium.,1
The symbol Sr stands for the chemical element Thallium.,0
The symbol Pr stands for the chemical element Samarium.,0
The symbol Pt stands for the chemical element Hydrogen.,0
The symbol Na stands for the chemical element Neptunium.,0
The symbol La stands for the chemical element Platinum.,0
The symbol Be stands for the chemical element Tin.,0
The symbol Th stands for the chemical element Thorium.,1
The symbol Sm stands for the chemical element Samarium.,1
The symbol H stands for the chemical element Hydrogen.,1
The symbol Si stands for the chemical element Silicon.,1
The symbol Ba stands for the chemical element Barium.,1
The symbol La stands for the chemical element Lanthanum.,1
The symbol Ce stands for the chemical element Cerium.,1
The symbol Rn stands for the chemical element Silicon.,0
The symbol Po stands for the chemical element Lanthanum.,0
The symbol Mo stands for the chemical element Molybdenum.,1
The symbol Hg stands for the chemical element Gadolinium.,0
The symbol Nd stands for the chemical element Hafnium.,0
The symbol As stands for the chemical element Arsenic.,1
The symbol Al stands for the chemical element Aluminum.,1
The symbol Cu stands for the chemical element Copper.,1
The symbol Dy stands for the chemical element Promethium.,0
The symbol Tb stands for the chemical element Holmium.,0
The symbol Fe stands for the chemical element Iron.,1
The symbol Tc stands for the chemical element Technetium.,1
The symbol Ag stands for the chemical element Technetium.,0
The symbol Lu stands for the chemical element Cobalt.,0
The symbol Xe stands for the chemical element Helium.,0
The symbol Rb stands for the chemical element Nickel.,0
The symbol Nb stands for the chemical element Krypton.,0
The symbol Pm stands for the chemical element Boron.,0
The symbol Ta stands for the chemical element Copper.,0
The symbol B stands for the chemical element Titanium.,0
The symbol Ne stands for the chemical element Thulium.,0
The symbol Rn stands for the chemical element Osmium.,0
The symbol Nd stands for the chemical element Neodymium.,1
The symbol Fe stands for the chemical element Iridium.,0
The symbol Tc stands for the chemical element Cesium.,0
The symbol Dy stands for the chemical element Dysprosium.,1
The symbol Ga stands for the chemical element Europium.,0
The symbol Gd stands for the chemical element Gadolinium.,1
The symbol He stands for the chemical element Helium.,1
The symbol Rn stands for the chemical element Radon.,1
The symbol In stands for the chemical element Carbon.,0
The symbol Br stands for the chemical element Germanium.,0
The symbol O stands for the chemical element Tellurium.,0
The symbol Na stands for the chemical element Lead.,0
The symbol Po stands for the chemical element Polonium.,1
The symbol Pt stands for the chemical element Platinum.,1
The symbol Cs stands for the chemical element Sulfur.,0
The symbol Sm stands for the chemical element Radium.,0
The symbol Sb stands for the chemical element Antimony.,1
The symbol Ir stands for the chemical element Protactinium.,0
The symbol Mg stands for the chemical element Astatine.,0
The symbol Sn stands for the chemical element Tin.,1
The symbol Nb stands for the chemical element Iodine.,0
The symbol Ta stands for the chemical element Terbium.,0
The symbol Cs stands for the chemical element Tantalum.,0
The symbol Mn stands for the chemical element Manganese.,1
The symbol H stands for the chemical element Radon.,0
The symbol Pb stands for the chemical element Lead.,1
The symbol Ba stands for the chemical element Vanadium.,0
The symbol Ra stands for the chemical element Radium.,1
The symbol N stands for the chemical element Nitrogen.,1
The symbol Sc stands for the chemical element Scandium.,1
