statement,label
It is the case either that Uranium has the symbol Re or that Uranium has the symbol Co.,0
It is the case either that Dysprosium has the symbol U or that Dysprosium has the symbol Rh.,0
It is the case either that Neodymium has the symbol Zn or that Neodymium has the symbol Ac.,0
It is the case either that Ytterbium has the symbol Yb or that Ytterbium has the symbol Pa.,1
It is the case either that Iodine has the symbol Nb or that Iodine has the symbol K.,0
It is the case either that Arsenic has the symbol As or that Arsenic has the symbol Pt.,1
It is the case either that Molybdenum has the symbol Os or that Molybdenum has the symbol Np.,0
It is the case either that Actinium has the symbol Yb or that Actinium has the symbol Ar.,0
It is the case either that Cesium has the symbol Tc or that Cesium has the symbol N.,0
It is the case either that Bismuth has the symbol Bi or that Bismuth has the symbol Ba.,1
It is the case either that Carbon has the symbol C or that Carbon has the symbol Co.,1
It is the case either that Krypton has the symbol Kr or that Krypton has the symbol Li.,1
It is the case either that Carbon has the symbol In or that Carbon has the symbol Nb.,0
It is the case either that Zirconium has the symbol Zr or that Zirconium has the symbol Na.,1
It is the case either that Iridium has the symbol Fe or that Iridium has the symbol Kr.,0
It is the case either that Bromine has the symbol Ce or that Bromine has the symbol Mo.,0
It is the case either that Terbium has the symbol Tb or that Terbium has the symbol He.,1
It is the case either that Selenium has the symbol As or that Selenium has the symbol Se.,1
It is the case either that Strontium has the symbol Be or that Strontium has the symbol Sr.,1
It is the case either that Samarium has the symbol Sm or that Samarium has the symbol Co.,1
It is the case either that Radon has the symbol Re or that Radon has the symbol H.,0
It is the case either that Lead has the symbol Pb or that Lead has the symbol Na.,0
It is the case either that Hydrogen has the symbol H or that Hydrogen has the symbol Tb.,1
It is the case either that Iron has the symbol Tl or that Iron has the symbol Hf.,0
It is the case either that Neon has the symbol S or that Neon has the symbol Lu.,0
It is the case either that Sodium has the symbol Sb or that Sodium has the symbol Na.,1
It is the case either that Palladium has the symbol Nd or that Palladium has the symbol Sm.,0
It is the case either that Osmium has the symbol Ag or that Osmium has the symbol Rn.,0
It is the case either that Chlorine has the symbol Cl or that Chlorine has the symbol O.,1
It is the case either that Oxygen has the symbol Sb or that Oxygen has the symbol Ne.,0
It is the case either that Cesium has the symbol Pm or that Cesium has the symbol Tc.,0
It is the case either that Rhodium has the symbol K or that Rhodium has the symbol Sn.,0
It is the case either that Astatine has the symbol Pa or that Astatine has the symbol Mg.,0
It is the case either that Iridium has the symbol Xe or that Iridium has the symbol Ir.,1
It is the case either that Iodine has the symbol Nb or that Iodine has the symbol Cd.,0
It is the case either that Neodymium has the symbol Nd or that Neodymium has the symbol Np.,1
It is the case either that Xenon has the symbol Ta or that Xenon has the symbol Xe.,1
It is the case either that Krypton has the symbol Nb or that Krypton has the symbol Ba.,0
It is the case either that Thulium has the symbol Be or that Thulium has the symbol Ne.,0
It is the case either that Lutetium has the symbol Sb or that Lutetium has the symbol Be.,0
It is the case either that Cesium has the symbol F or that Cesium has the symbol Cs.,1
It is the case either that Xenon has the symbol Yb or that Xenon has the symbol Xe.,1
It is the case either that Actinium has the symbol Ar or that Actinium has the symbol H.,0
It is the case either that Gold has the symbol Ce or that Gold has the symbol Au.,1
It is the case either that Thulium has the symbol Ne or that Thulium has the symbol Cl.,0
It is the case either that Uranium has the symbol Re or that Uranium has the symbol Ac.,0
It is the case either that Francium has the symbol Sc or that Francium has the symbol Fr.,1
It is the case either that Zinc has the symbol Ne or that Zinc has the symbol Zn.,1
It is the case either that Tin has the symbol Be or that Tin has the symbol Tc.,0
It is the case either that Scandium has the symbol Rn or that Scandium has the symbol La.,0
It is the case either that Iridium has the symbol Fe or that Iridium has the symbol Co.,0
It is the case either that Carbon has the symbol Na or that Carbon has the symbol C.,1
It is the case either that Carbon has the symbol Rb or that Carbon has the symbol C.,1
It is the case either that Cadmium has the symbol Ir or that Cadmium has the symbol Rh.,0
It is the case either that Radium has the symbol N or that Radium has the symbol Sm.,0
It is the case either that Titanium has the symbol Co or that Titanium has the symbol B.,0
It is the case either that Neon has the symbol P or that Neon has the symbol Ne.,1
It is the case either that Silicon has the symbol Si or that Silicon has the symbol Pt.,1
It is the case either that Oxygen has the symbol Pr or that Oxygen has the symbol O.,1
It is the case either that Zinc has the symbol Fe or that Zinc has the symbol Fr.,0
It is the case either that Molybdenum has the symbol Ac or that Molybdenum has the symbol Mo.,1
It is the case either that Fluorine has the symbol C or that Fluorine has the symbol N.,0
It is the case either that Arsenic has the symbol Ar or that Arsenic has the symbol Re.,0
It is the case either that Carbon has the symbol In or that Carbon has the symbol Xe.,0
It is the case either that Gadolinium has the symbol Gd or that Gadolinium has the symbol Mg.,1
It is the case either that Germanium has the symbol Ge or that Germanium has the symbol Po.,1
It is the case either that Gadolinium has the symbol F or that Gadolinium has the symbol Hg.,0
It is the case either that Ytterbium has the symbol Mo or that Ytterbium has the symbol Ho.,0
It is the case either that Thorium has the symbol Au or that Thorium has the symbol Se.,0
It is the case either that Bismuth has the symbol La or that Bismuth has the symbol Sb.,0
It is the case either that Technetium has the symbol Tc or that Technetium has the symbol Fe.,1
It is the case either that Actinium has the symbol Bi or that Actinium has the symbol Ac.,1
It is the case either that Niobium has the symbol S or that Niobium has the symbol Nb.,1
It is the case either that Gold has the symbol Ge or that Gold has the symbol Au.,1
It is the case either that Boron has the symbol B or that Boron has the symbol Zr.,1
It is the case either that Sodium has the symbol Lu or that Sodium has the symbol N.,0
It is the case either that Radon has the symbol Rn or that Radon has the symbol Be.,1
It is the case either that Neodymium has the symbol Lu or that Neodymium has the symbol Ac.,0
It is the case either that Rhenium has the symbol Re or that Rhenium has the symbol Zr.,1
It is the case either that Thulium has the symbol Ne or that Thulium has the symbol Na.,0
It is the case either that Yttrium has the symbol Sc or that Yttrium has the symbol U.,0
It is the case either that Thorium has the symbol Th or that Thorium has the symbol Sb.,1
It is the case either that Argon has the symbol Sc or that Argon has the symbol Co.,0
It is the case either that Neodymium has the symbol Ac or that Neodymium has the symbol Lu.,0
It is the case either that Samarium has the symbol Sm or that Samarium has the symbol Pa.,1
It is the case either that Niobium has the symbol Rh or that Niobium has the symbol Br.,0
It is the case either that Gallium has the symbol Ga or that Gallium has the symbol Sm.,1
It is the case either that Lanthanum has the symbol Po or that Lanthanum has the symbol Sc.,0
It is the case either that Indium has the symbol As or that Indium has the symbol Ce.,0
It is the case either that Calcium has the symbol Na or that Calcium has the symbol Ca.,1
It is the case either that Boron has the symbol B or that Boron has the symbol La.,1
It is the case either that Samarium has the symbol Sm or that Samarium has the symbol O.,1
It is the case either that Bromine has the symbol Sn or that Bromine has the symbol Br.,1
It is the case either that Samarium has the symbol Mo or that Samarium has the symbol Sm.,1
It is the case either that Calcium has the symbol Cl or that Calcium has the symbol P.,0
It is the case either that Actinium has the symbol Ac or that Actinium has the symbol P.,1
It is the case either that Carbon has the symbol Al or that Carbon has the symbol C.,1
It is the case either that Barium has the symbol Sb or that Barium has the symbol Ba.,0
It is the case either that Holmium has the symbol N or that Holmium has the symbol Tb.,0
It is the case either that Potassium has the symbol Dy or that Potassium has the symbol K.,1
It is the case either that Arsenic has the symbol Re or that Arsenic has the symbol Mg.,0
It is the case either that Radon has the symbol N or that Radon has the symbol Rn.,1
It is the case either that Promethium has the symbol Dy or that Promethium has the symbol Pr.,0
It is the case either that Silicon has the symbol Rn or that Silicon has the symbol La.,0
It is the case either that Helium has the symbol He or that Helium has the symbol Pr.,1
It is the case either that Ruthenium has the symbol Au or that Ruthenium has the symbol Rh.,0
It is the case either that Neon has the symbol Lu or that Neon has the symbol Tl.,0
It is the case either that Barium has the symbol Sb or that Barium has the symbol Tb.,0
It is the case either that Francium has the symbol Fr or that Francium has the symbol Ho.,1
It is the case either that Potassium has the symbol K or that Potassium has the symbol Er.,1
It is the case either that Boron has the symbol Dy or that Boron has the symbol B.,1
It is the case either that Rubidium has the symbol Rb or that Rubidium has the symbol Np.,1
It is the case either that Molybdenum has the symbol Mo or that Molybdenum has the symbol Zr.,1
It is the case either that Francium has the symbol Br or that Francium has the symbol Fr.,1
It is the case either that Carbon has the symbol Na or that Carbon has the symbol In.,0
It is the case either that Cadmium has the symbol Cd or that Cadmium has the symbol Hg.,1
It is the case either that Ruthenium has the symbol Se or that Ruthenium has the symbol Ru.,1
It is the case either that Neodymium has the symbol I or that Neodymium has the symbol Nd.,1
It is the case either that Beryllium has the symbol Be or that Beryllium has the symbol Mo.,1
It is the case either that Iridium has the symbol Ir or that Iridium has the symbol Mn.,1
It is the case either that Barium has the symbol Sb or that Barium has the symbol Au.,0
It is the case either that Promethium has the symbol Pm or that Promethium has the symbol Sc.,1
It is the case either that Chlorine has the symbol Cr or that Chlorine has the symbol Hg.,0
It is the case either that Selenium has the symbol Cs or that Selenium has the symbol Se.,1
It is the case either that Rubidium has the symbol Rb or that Rubidium has the symbol Os.,1
It is the case either that Nickel has the symbol Sb or that Nickel has the symbol Ni.,1
It is the case either that Germanium has the symbol Ir or that Germanium has the symbol Ge.,1
It is the case either that Tin has the symbol Be or that Tin has the symbol Cs.,0
It is the case either that Boron has the symbol Zr or that Boron has the symbol Pm.,0
It is the case either that Promethium has the symbol Pm or that Promethium has the symbol Ne.,1
It is the case either that Silicon has the symbol Na or that Silicon has the symbol Si.,1
It is the case either that Radon has the symbol Sb or that Radon has the symbol H.,0
It is the case either that Aluminum has the symbol Sc or that Aluminum has the symbol F.,0
It is the case either that Ytterbium has the symbol Sb or that Ytterbium has the symbol Mo.,0
It is the case either that Niobium has the symbol Hf or that Niobium has the symbol Rh.,0
It is the case either that Samarium has the symbol Sm or that Samarium has the symbol Mg.,1
It is the case either that Boron has the symbol Mo or that Boron has the symbol B.,1
It is the case either that Tellurium has the symbol Te or that Tellurium has the symbol Lu.,1
It is the case either that Cadmium has the symbol Ir or that Cadmium has the symbol C.,0
It is the case either that Osmium has the symbol Rn or that Osmium has the symbol Ac.,0
It is the case either that Potassium has the symbol K or that Potassium has the symbol Er.,1
It is the case either that Sodium has the symbol Mg or that Sodium has the symbol Lu.,0
It is the case either that Technetium has the symbol Tc or that Technetium has the symbol Gd.,1
It is the case either that Neptunium has the symbol Sc or that Neptunium has the symbol Na.,0
It is the case either that Neodymium has the symbol Ac or that Neodymium has the symbol Ar.,0
It is the case either that Neptunium has the symbol Na or that Neptunium has the symbol Al.,0
It is the case either that Neptunium has the symbol Na or that Neptunium has the symbol Hf.,0
It is the case either that Strontium has the symbol C or that Strontium has the symbol Sn.,0
It is the case either that Actinium has the symbol Mo or that Actinium has the symbol Ar.,0
It is the case either that Lutetium has the symbol Lu or that Lutetium has the symbol Tl.,1
It is the case either that Protactinium has the symbol I or that Protactinium has the symbol Pa.,1
It is the case either that Dysprosium has the symbol Sc or that Dysprosium has the symbol Dy.,1
It is the case either that Sulfur has the symbol S or that Sulfur has the symbol Co.,1
It is the case either that Silicon has the symbol Te or that Silicon has the symbol Si.,1
It is the case either that Aluminum has the symbol Th or that Aluminum has the symbol Sc.,0
It is the case either that Dysprosium has the symbol Dy or that Dysprosium has the symbol Tc.,1
It is the case either that Helium has the symbol Xe or that Helium has the symbol Th.,0
It is the case either that Terbium has the symbol Sn or that Terbium has the symbol Ta.,0
It is the case either that Chromium has the symbol Cs or that Chromium has the symbol Cr.,1
It is the case either that Phosphorus has the symbol P or that Phosphorus has the symbol Na.,1
It is the case either that Helium has the symbol He or that Helium has the symbol Ac.,1
It is the case either that Selenium has the symbol Pm or that Selenium has the symbol Se.,1
It is the case either that Radon has the symbol Cr or that Radon has the symbol Rn.,1
It is the case either that Oxygen has the symbol Rh or that Oxygen has the symbol Ne.,0
It is the case either that Neon has the symbol La or that Neon has the symbol Lu.,0
It is the case either that Tantalum has the symbol Bi or that Tantalum has the symbol Cs.,0
It is the case either that Calcium has the symbol Np or that Calcium has the symbol Ca.,1
It is the case either that Hydrogen has the symbol Th or that Hydrogen has the symbol H.,1
It is the case either that Gadolinium has the symbol Hg or that Gadolinium has the symbol Al.,0
It is the case either that Magnesium has the symbol Lu or that Magnesium has the symbol Mg.,1
It is the case either that Holmium has the symbol Pr or that Holmium has the symbol Ho.,1
It is the case either that Oxygen has the symbol Ne or that Oxygen has the symbol Lu.,0
It is the case either that Cobalt has the symbol Pb or that Cobalt has the symbol Lu.,0
It is the case either that Tungsten has the symbol Zr or that Tungsten has the symbol W.,1
It is the case either that Cobalt has the symbol Sn or that Cobalt has the symbol Lu.,0
It is the case either that Zinc has the symbol Zn or that Zinc has the symbol Pt.,1
It is the case either that Francium has the symbol Fr or that Francium has the symbol Gd.,1
It is the case either that Gold has the symbol Au or that Gold has the symbol Eu.,1
It is the case either that Potassium has the symbol Tb or that Potassium has the symbol K.,1
It is the case either that Thorium has the symbol Mo or that Thorium has the symbol Th.,1
It is the case either that Rubidium has the symbol Kr or that Rubidium has the symbol Au.,0
It is the case either that Radium has the symbol Eu or that Radium has the symbol Sm.,0
It is the case either that Radium has the symbol Sm or that Radium has the symbol Lu.,0
It is the case either that Neptunium has the symbol Na or that Neptunium has the symbol Tb.,0
It is the case either that Boron has the symbol Ta or that Boron has the symbol B.,1
It is the case either that Ytterbium has the symbol Yb or that Ytterbium has the symbol Xe.,1
It is the case either that Chromium has the symbol Ru or that Chromium has the symbol Re.,0
It is the case either that Palladium has the symbol Ir or that Palladium has the symbol Pd.,1
It is the case either that Magnesium has the symbol Sm or that Magnesium has the symbol Br.,0
It is the case either that Copper has the symbol Cu or that Copper has the symbol Np.,1
It is the case either that Rubidium has the symbol Ca or that Rubidium has the symbol Kr.,0
It is the case either that Chromium has the symbol Po or that Chromium has the symbol Cr.,1
It is the case either that Tellurium has the symbol O or that Tellurium has the symbol Ar.,0
It is the case either that Protactinium has the symbol Cr or that Protactinium has the symbol Pa.,1
It is the case either that Nickel has the symbol Fe or that Nickel has the symbol Ni.,1
It is the case either that Boron has the symbol Fr or that Boron has the symbol B.,1
It is the case either that Ruthenium has the symbol As or that Ruthenium has the symbol Au.,0
It is the case either that Nitrogen has the symbol Cr or that Nitrogen has the symbol N.,1
It is the case either that Silver has the symbol La or that Silver has the symbol Sb.,0
It is the case either that Antimony has the symbol Cs or that Antimony has the symbol Sb.,1
It is the case either that Gallium has the symbol Ne or that Gallium has the symbol Ga.,1
It is the case either that Beryllium has the symbol Be or that Beryllium has the symbol Pt.,1
It is the case either that Terbium has the symbol Tb or that Terbium has the symbol Tl.,1
It is the case either that Rhodium has the symbol Rh or that Rhodium has the symbol Sr.,1
It is the case either that Sulfur has the symbol Ag or that Sulfur has the symbol S.,1
It is the case either that Technetium has the symbol Rn or that Technetium has the symbol Tc.,1
It is the case either that Protactinium has the symbol Be or that Protactinium has the symbol Ir.,0
It is the case either that Boron has the symbol Pm or that Boron has the symbol Cs.,0
It is the case either that Radon has the symbol Nd or that Radon has the symbol H.,0
It is the case either that Terbium has the symbol Ta or that Terbium has the symbol K.,0
It is the case either that Iron has the symbol Tl or that Iron has the symbol Nb.,0
It is the case either that Potassium has the symbol K or that Potassium has the symbol Be.,1
It is the case either that Rhodium has the symbol Tl or that Rhodium has the symbol Rh.,1
It is the case either that Samarium has the symbol Sm or that Samarium has the symbol Rh.,1
It is the case either that Krypton has the symbol Nb or that Krypton has the symbol Ne.,0
It is the case either that Arsenic has the symbol Mo or that Arsenic has the symbol As.,1
It is the case either that Praseodymium has the symbol Cl or that Praseodymium has the symbol Pr.,1
It is the case either that Potassium has the symbol Al or that Potassium has the symbol K.,1
It is the case either that Sulfur has the symbol S or that Sulfur has the symbol Cl.,1
It is the case either that Protactinium has the symbol La or that Protactinium has the symbol Pa.,1
It is the case either that Bismuth has the symbol Rh or that Bismuth has the symbol La.,0
It is the case either that Zinc has the symbol Fr or that Zinc has the symbol H.,0
It is the case either that Iridium has the symbol Fe or that Iridium has the symbol Ho.,0
It is the case either that Hafnium has the symbol Nd or that Hafnium has the symbol Ho.,0
It is the case either that Helium has the symbol Tl or that Helium has the symbol He.,1
It is the case either that Indium has the symbol Ne or that Indium has the symbol In.,1
It is the case either that Silver has the symbol Fr or that Silver has the symbol Sb.,0
It is the case either that Chlorine has the symbol As or that Chlorine has the symbol Cr.,0
It is the case either that Gallium has the symbol B or that Gallium has the symbol Ga.,1
It is the case either that Hydrogen has the symbol Ge or that Hydrogen has the symbol Pt.,0
It is the case either that Neon has the symbol Lu or that Neon has the symbol O.,0
It is the case either that Argon has the symbol Co or that Argon has the symbol Sr.,0
It is the case either that Zinc has the symbol Po or that Zinc has the symbol Zn.,1
It is the case either that Lead has the symbol K or that Lead has the symbol Na.,0
It is the case either that Nickel has the symbol Rb or that Nickel has the symbol Ir.,0
It is the case either that Tin has the symbol Ti or that Tin has the symbol Be.,0
It is the case either that Actinium has the symbol Ar or that Actinium has the symbol Na.,0
It is the case either that Lanthanum has the symbol Po or that Lanthanum has the symbol Ac.,0
It is the case either that Osmium has the symbol Rn or that Osmium has the symbol Br.,0
It is the case either that Platinum has the symbol Pt or that Platinum has the symbol Kr.,1
It is the case either that Xenon has the symbol Xe or that Xenon has the symbol Be.,1
It is the case either that Ytterbium has the symbol Yb or that Ytterbium has the symbol Ru.,1
It is the case either that Sulfur has the symbol Au or that Sulfur has the symbol S.,1
It is the case either that Scandium has the symbol Sc or that Scandium has the symbol Ta.,1
It is the case either that Nitrogen has the symbol Sb or that Nitrogen has the symbol N.,1
It is the case either that Calcium has the symbol Au or that Calcium has the symbol Ca.,1
It is the case either that Tantalum has the symbol Ne or that Tantalum has the symbol Cs.,0
It is the case either that Neon has the symbol Ne or that Neon has the symbol Br.,1
It is the case either that Sulfur has the symbol S or that Sulfur has the symbol Rn.,1
It is the case either that Tantalum has the symbol Cs or that Tantalum has the symbol Rn.,0
It is the case either that Polonium has the symbol Po or that Polonium has the symbol Ra.,1
It is the case either that Selenium has the symbol Se or that Selenium has the symbol Cr.,1
It is the case either that Tungsten has the symbol Zr or that Tungsten has the symbol U.,0
It is the case either that Copper has the symbol Fr or that Copper has the symbol Cu.,1
It is the case either that Magnesium has the symbol U or that Magnesium has the symbol Mg.,1
It is the case either that Lanthanum has the symbol Po or that Lanthanum has the symbol Cs.,0
It is the case either that Radium has the symbol At or that Radium has the symbol Ra.,1
It is the case either that Cadmium has the symbol Mg or that Cadmium has the symbol Ir.,0
It is the case either that Copper has the symbol Ni or that Copper has the symbol Ta.,0
It is the case either that Samarium has the symbol Pr or that Samarium has the symbol Sc.,0
It is the case either that Yttrium has the symbol Cs or that Yttrium has the symbol Y.,1
It is the case either that Thulium has the symbol Pr or that Thulium has the symbol Tm.,1
It is the case either that Francium has the symbol Yb or that Francium has the symbol Tl.,0
It is the case either that Radon has the symbol Rn or that Radon has the symbol Po.,1
It is the case either that Chlorine has the symbol Cr or that Chlorine has the symbol Ir.,0
It is the case either that Samarium has the symbol Ba or that Samarium has the symbol Sm.,1
It is the case either that Gallium has the symbol Co or that Gallium has the symbol Ga.,1
It is the case either that Rubidium has the symbol Ni or that Rubidium has the symbol Rb.,1
It is the case either that Xenon has the symbol F or that Xenon has the symbol P.,0
It is the case either that Gallium has the symbol Yb or that Gallium has the symbol Ga.,1
It is the case either that Platinum has the symbol Pt or that Platinum has the symbol Ru.,1
It is the case either that Aluminum has the symbol Sc or that Aluminum has the symbol Au.,0
It is the case either that Phosphorus has the symbol P or that Phosphorus has the symbol Er.,1
It is the case either that Silicon has the symbol Rh or that Silicon has the symbol Si.,1
It is the case either that Zinc has the symbol Zn or that Zinc has the symbol Fe.,1
It is the case either that Samarium has the symbol Fe or that Samarium has the symbol Sm.,1
It is the case either that Ytterbium has the symbol U or that Ytterbium has the symbol Yb.,1
It is the case either that Tin has the symbol Be or that Tin has the symbol Fr.,0
It is the case either that Strontium has the symbol Tm or that Strontium has the symbol Sr.,1
It is the case either that Platinum has the symbol La or that Platinum has the symbol F.,0
It is the case either that Gold has the symbol Au or that Gold has the symbol Sb.,1
It is the case either that Yttrium has the symbol Mo or that Yttrium has the symbol U.,0
It is the case either that Protactinium has the symbol Si or that Protactinium has the symbol Pa.,1
It is the case either that Uranium has the symbol U or that Uranium has the symbol Gd.,1
It is the case either that Bromine has the symbol Mo or that Bromine has the symbol B.,0
It is the case either that Argon has the symbol Ar or that Argon has the symbol N.,1
It is the case either that Cesium has the symbol Cs or that Cesium has the symbol Lu.,1
It is the case either that Gallium has the symbol Sb or that Gallium has the symbol Cs.,0
It is the case either that Carbon has the symbol Er or that Carbon has the symbol C.,1
It is the case either that Thulium has the symbol Fe or that Thulium has the symbol Ne.,0
It is the case either that Rubidium has the symbol Zn or that Rubidium has the symbol Kr.,0
It is the case either that Rubidium has the symbol W or that Rubidium has the symbol Rb.,1
It is the case either that Erbium has the symbol Er or that Erbium has the symbol Tl.,1
It is the case either that Praseodymium has the symbol Sb or that Praseodymium has the symbol Sc.,0
It is the case either that Actinium has the symbol Co or that Actinium has the symbol Ac.,1
It is the case either that Antimony has the symbol Al or that Antimony has the symbol Eu.,0
It is the case either that Argon has the symbol Ar or that Argon has the symbol Mn.,1
It is the case either that Thallium has the symbol Sr or that Thallium has the symbol Ac.,0
It is the case either that Nitrogen has the symbol Tb or that Nitrogen has the symbol La.,0
It is the case either that Oxygen has the symbol Po or that Oxygen has the symbol O.,1
It is the case either that Copper has the symbol Eu or that Copper has the symbol Ta.,0
It is the case either that Chlorine has the symbol Cl or that Chlorine has the symbol N.,1
It is the case either that Argon has the symbol Ra or that Argon has the symbol Co.,0
It is the case either that Nitrogen has the symbol Rh or that Nitrogen has the symbol N.,1
It is the case either that Samarium has the symbol Pr or that Samarium has the symbol Sn.,0
It is the case either that Thulium has the symbol Al or that Thulium has the symbol Ne.,0
It is the case either that Xenon has the symbol Xe or that Xenon has the symbol Lu.,1
It is the case either that Oxygen has the symbol Sr or that Oxygen has the symbol Ne.,0
It is the case either that Gallium has the symbol Cs or that Gallium has the symbol Br.,0
It is the case either that Germanium has the symbol Ge or that Germanium has the symbol Be.,1
It is the case either that Mercury has the symbol Ar or that Mercury has the symbol Hg.,1
It is the case either that Bromine has the symbol Br or that Bromine has the symbol Sc.,1
It is the case either that Francium has the symbol Fr or that Francium has the symbol Rn.,1
It is the case either that Hydrogen has the symbol H or that Hydrogen has the symbol Ca.,1
It is the case either that Scandium has the symbol Rn or that Scandium has the symbol Sc.,0
It is the case either that Selenium has the symbol Se or that Selenium has the symbol Ni.,1
It is the case either that Niobium has the symbol Nb or that Niobium has the symbol Kr.,1
It is the case either that Boron has the symbol Zr or that Boron has the symbol Pm.,0
It is the case either that Radon has the symbol Eu or that Radon has the symbol H.,0
It is the case either that Hafnium has the symbol Hf or that Hafnium has the symbol As.,1
It is the case either that Fluorine has the symbol Au or that Fluorine has the symbol N.,0
It is the case either that Praseodymium has the symbol Si or that Praseodymium has the symbol Sc.,0
It is the case either that Tellurium has the symbol O or that Tellurium has the symbol Ra.,0
It is the case either that Neon has the symbol Ne or that Neon has the symbol Sn.,1
It is the case either that Scandium has the symbol F or that Scandium has the symbol Sc.,1
It is the case either that Gadolinium has the symbol N or that Gadolinium has the symbol Hg.,0
It is the case either that Strontium has the symbol La or that Strontium has the symbol Sr.,1
It is the case either that Uranium has the symbol As or that Uranium has the symbol U.,1
It is the case either that Sodium has the symbol Na or that Sodium has the symbol La.,1
It is the case either that Yttrium has the symbol S or that Yttrium has the symbol Y.,1
It is the case either that Calcium has the symbol P or that Calcium has the symbol Ru.,0
It is the case either that Selenium has the symbol Na or that Selenium has the symbol Tl.,0
It is the case either that Beryllium has the symbol Re or that Beryllium has the symbol Be.,1
It is the case either that Uranium has the symbol Ru or that Uranium has the symbol Re.,0
It is the case either that Gallium has the symbol Pd or that Gallium has the symbol Cs.,0
It is the case either that Rhodium has the symbol Sn or that Rhodium has the symbol Lu.,0
It is the case either that Sodium has the symbol Hf or that Sodium has the symbol Lu.,0
It is the case either that Copper has the symbol P or that Copper has the symbol Cu.,1
It is the case either that Fluorine has the symbol F or that Fluorine has the symbol Ti.,1
It is the case either that Cadmium has the symbol Ir or that Cadmium has the symbol P.,0
It is the case either that Bromine has the symbol Br or that Bromine has the symbol Ar.,1
It is the case either that Gadolinium has the symbol Tb or that Gadolinium has the symbol Gd.,1
It is the case either that Zirconium has the symbol Zr or that Zirconium has the symbol Na.,1
It is the case either that Tantalum has the symbol Cs or that Tantalum has the symbol U.,0
It is the case either that Cobalt has the symbol Lu or that Cobalt has the symbol Sb.,0
It is the case either that Manganese has the symbol Al or that Manganese has the symbol Gd.,0
It is the case either that Zinc has the symbol Ru or that Zinc has the symbol Fr.,0
It is the case either that Gallium has the symbol Ne or that Gallium has the symbol Cs.,0
It is the case either that Palladium has the symbol Pd or that Palladium has the symbol Cs.,1
It is the case either that Neodymium has the symbol La or that Neodymium has the symbol Nd.,1
It is the case either that Hydrogen has the symbol Re or that Hydrogen has the symbol Pt.,0
It is the case either that Zirconium has the symbol Mo or that Zirconium has the symbol Eu.,0
It is the case either that Zirconium has the symbol Zr or that Zirconium has the symbol Tb.,1
It is the case either that Manganese has the symbol O or that Manganese has the symbol Gd.,0
It is the case either that Rhodium has the symbol Mg or that Rhodium has the symbol Rh.,1
It is the case either that Zinc has the symbol As or that Zinc has the symbol Fr.,0
It is the case either that Astatine has the symbol At or that Astatine has the symbol Ga.,1
It is the case either that Oxygen has the symbol Ne or that Oxygen has the symbol Zn.,0
It is the case either that Germanium has the symbol Yb or that Germanium has the symbol Br.,0
