statement,label
The inventor Wilhelm Conrad Röntgen did not live in the U.S.,1
The inventor Guglielmo Marconi did not live in Italy.,0
The inventor Christian Huygens did not live in the Netherlands.,0
The inventor Robert Adler did not live in the U.K.,1
The inventor John Walker did not live in the U.S.,1
The inventor Grace Hopper did not live in the U.K.,1
The inventor James West did not live in the U.S.,0
The inventor Charles Townes did not live in Russia.,1
The inventor Sir Frank Whittle did not live in the U.K.,0
The inventor John Ambrose Fleming did not live in the U.K.,0
The inventor Gottlieb Daimler did not live in Germany.,0
The inventor Frederick McKinley Jones did not live in Japan.,1
The inventor William Sturgeon did not live in Germany.,1
The inventor Igor Tamm did not live in the U.S.,1
The inventor Frank Julian Sprague did not live in the U.S.,0
The inventor George Antheil did not live in the U.S.,0
The inventor William Kelly did not live in France.,1
The inventor Alva J. Fisher did not live in the U.S.,0
The inventor Louis Pasteur did not live in the U.S.,1
The inventor Thomas Edison did not live in the U.S.,0
The inventor Joseph Glidden did not live in Germany.,1
The inventor Tim Berners-Lee did not live in Germany.,1
The inventor Carl Wilhelm Siemens did not live in Germany.,0
The inventor Ralph Benjamin did not live in the U.K.,0
The inventor George Devol did not live in the U.S.,0
The inventor Igor Tamm did not live in Russia.,0
The inventor Philipp Reis did not live in Germany.,0
The inventor Edmund Cartwright did not live in the U.K.,0
The inventor Heinrich Göbel did not live in the U.S.,1
The inventor Yoshua Bengio did not live in the U.S.,1
The inventor John Kay did not live in the U.S.,1
The inventor Marie Curie did not live in Poland/France.,0
The inventor Mary Phelps Jacob did not live in the U.S.,0
The inventor Valdemar Poulsen did not live in Scotland.,1
The inventor John Harrison did not live in the U.K.,0
The inventor John Ericsson did not live in the U.S.,1
The inventor James Starley did not live in Sweden/the U.S.,1
The inventor Charles Tellier did not live in the U.K.,1
The inventor Fritz Pfleumer did not live in Canada/the U.S.,1
The inventor Clyde Tombaugh did not live in the U.S.,0
The inventor Nicolas Appert did not live in Russia.,1
The inventor Felix Hoffmann did not live in the U.S.,1
The inventor Joseph Henry did not live in the U.S.,0
The inventor Alexander Graham Bell did not live in Germany.,1
The inventor Robert Noyce did not live in the U.S.,0
The inventor Charles Francis Richter did not live in the U.S.,0
The inventor Hans Oersted did not live in Denmark.,0
The inventor Nils Bohlin did not live in Sweden.,0
The inventor Alec Jeffreys did not live in the U.K.,0
The inventor John T. Parsons did not live in the U.S.,0
The inventor Otis Boykin did not live in the U.S.,0
The inventor Charles Strite did not live in the U.S.,0
The inventor Alessandro Volta did not live in Italy.,0
The inventor Ruth Handler did not live in the U.S.,0
The inventor Georges Claude did not live in France.,0
The inventor Hedy Lamarr did not live in the U.S.,1
The inventor Alfred Nobel did not live in Sweden.,0
The inventor John Ambrose Fleming did not live in the U.S.,1
The inventor Charles Strite did not live in Italy.,1
The inventor John Ericsson did not live in Sweden.,0
The inventor Elisha Otis did not live in the U.K.,1
The inventor Gordon Gould did not live in Canada.,1
The inventor Christopher Cockerell did not live in the U.K.,0
The inventor Sir Charles Parsons did not live in the U.K.,0
The inventor Henry Ford did not live in the U.S.,0
The inventor Rudolf Kálmán did not live in the U.K.,1
The inventor Joseph Swan did not live in the U.K.,0
The inventor Richard Gatling did not live in the U.S.,0
The inventor Ferdinand von Zeppelin did not live in Germany.,0
The inventor Karl Benz did not live in Germany.,0
The inventor James Starley did not live in the U.K.,0
The inventor August Horch did not live in Germany.,0
The inventor Charles Macintosh did not live in the U.S.,1
The inventor Heinrich Göbel did not live in Germany.,0
The inventor Marie Curie did not live in Hungary.,1
The inventor Igor Sikorsky did not live in Ukraine/the U.S.,0
The inventor Gustaf Dalén did not live in Germany.,1
The inventor Eli Whitney did not live in the U.S.,0
The inventor Hippolyte Mège-Mouriès did not live in France.,0
The inventor Ada Lovelace did not live in the U.S.,1
The inventor Spencer Silver did not live in the U.S.,0
The inventor Leon Theremin did not live in Germany.,1
The inventor Emile Berliner did not live in Germany/the U.S.,0
The inventor Charles Wheatstone did not live in the U.K.,0
The inventor Biruté Galdikas did not live in France.,1
The inventor Samuel Fox did not live in France.,1
The inventor Grace Hopper did not live in the U.S.,0
The inventor Biruté Galdikas did not live in Canada.,0
The inventor Daisuke Inoue did not live in Japan.,0
The inventor Albert Ghiorso did not live in the U.K.,1
The inventor Karl Landsteiner did not live in Austria.,0
The inventor Joseph Henry did not live in the U.K.,1
The inventor Galileo Galilei did not live in the U.S.,1
The inventor Linus Torvalds did not live in Finland.,0
The inventor Ami Argand did not live in the U.S.,1
The inventor André-Jacques Garnerin did not live in the Netherlands.,1
The inventor Levi Strauss did not live in the U.S.,0
The inventor Alessandro Volta did not live in the U.S.,1
The inventor Edouard Benedictus did not live in France.,0
The inventor Arthur Fry did not live in France.,1
The inventor Charles Townes did not live in the U.S.,0
The inventor Ralph H. Baer did not live in France.,1
The inventor Reginald Fessenden did not live in Canada/the U.S.,0
The inventor Antoine Lavoisier did not live in Austria.,1
The inventor Joseph Engelberger did not live in the U.S.,0
The inventor Karl Landsteiner did not live in the U.K.,1
The inventor Reginald Fessenden did not live in the U.K.,1
The inventor John Shepherd-Barron did not live in the U.S.,1
The inventor Frank Bunker Gilbreth did not live in Russia.,1
The inventor Daisuke Inoue did not live in the U.S.,1
The inventor John Kay did not live in the U.K.,0
The inventor Tim Berners-Lee did not live in the U.K.,0
The inventor Charles Francis Jenkins did not live in the U.S.,0
The inventor Jean-Bernard-Léon Foucault did not live in the U.S.,1
The inventor Wilhelm Conrad Röntgen did not live in Germany.,0
The inventor Christian Huygens did not live in Scotland.,1
The inventor Ada Lovelace did not live in the U.K.,0
The inventor Philo Taylor Farnsworth did not live in the U.S.,0
The inventor Sergey Brin and Larry Page did not live in the U.S.,0
The inventor Hans Geiger did not live in Germany.,0
The inventor Evangelista Torricelli did not live in Italy.,0
The inventor Herbert Akroyd Stuart did not live in Russia.,1
The inventor Daniel Fahrenheit did not live in the U.S.,1
The inventor Shinya Yamanaka did not live in Japan.,0
The inventor Giovanni Caselli did not live in Italy.,0
The inventor Charles Francis Jenkins did not live in Germany.,1
The inventor Hedy Lamarr did not live in Austria/the U.S.,0
The inventor Frederick McKinley Jones did not live in the U.S.,0
The inventor James Hargreaves did not live in the U.K.,0
The inventor David Schwarz did not live in Croatia.,0
The inventor Konrad Zuse did not live in Germany.,0
The inventor Jacob Perkins did not live in the U.S.,0
The inventor Arthur Pitney did not live in the U.K.,1
The inventor John Boyd Dunlop did not live in Scotland.,0
The inventor Charles Babbage did not live in Hungary/the U.S.,1
The inventor Hans von Ohain did not live in Germany.,0
The inventor John von Neumann did not live in the U.S.,1
The inventor Christopher Cockerell did not live in France.,1
The inventor R. Buckminster Fuller did not live in the U.S.,0
The inventor Thomas Tompion did not live in the U.K.,0
The inventor Vint Cerf did not live in Italy.,1
The inventor Nicolas Appert did not live in France.,0
The inventor Wallace Carothers did not live in Denmark.,1
The inventor Carl Sontheimer did not live in the U.S.,0
The inventor Karl Benz did not live in the U.S.,1
The inventor Konrad Zuse did not live in Poland/France.,1
The inventor James Clerk Maxwell did not live in the U.K.,0
The inventor Nikola Tesla did not live in Germany.,1
The inventor James Murray Spangler did not live in the U.S.,0
The inventor John Wesley Hyatt did not live in the U.K.,1
The inventor Hans Goldschmidt did not live in Germany.,0
The inventor Carl Elsener did not live in Switzerland.,0
The inventor Vint Cerf did not live in the U.S.,0
The inventor Charles Tellier did not live in France.,0
The inventor Elisha Gray did not live in Austria/the U.S.,1
The inventor George de Mestral did not live in Canada.,1
The inventor Sir Charles Parsons did not live in the U.S.,1
The inventor Henry Bessemer did not live in the U.S.,1
The inventor James Dyson did not live in Canada.,1
The inventor Jack Kilby did not live in the U.K.,1
The inventor Joseph Marie Jacquard did not live in France.,0
The inventor Carl Wilhelm Siemens did not live in the U.S.,1
The inventor Sir Humphry Davy did not live in the U.S.,1
The inventor Philipp Reis did not live in Finland.,1
The inventor Samuel Colt did not live in the U.S.,0
The inventor Bartolomeo Cristofori did not live in the U.S.,1
The inventor Mary Walton did not live in the U.S.,0
The inventor Felix Hoffmann did not live in Germany.,0
The inventor Lester Wire did not live in the U.K.,1
The inventor Frederick G. Creed did not live in Canada.,0
The inventor Hans von Ohain did not live in Canada.,1
The inventor Elihu Thomson did not live in the U.S.,0
The inventor Yvonne Brill did not live in the U.S.,1
The inventor Pierre Curie did not live in France.,0
The inventor James Hargreaves did not live in Sweden.,1
The inventor Nikolay Slavyanov did not live in Russia.,0
The inventor Dr. Robert Gallo did not live in the U.S.,0
The inventor Charles Goodyear did not live in the U.K.,1
The inventor Samuel Morse did not live in the U.S.,0
The inventor Daniel Fahrenheit did not live in Poland/Germany.,0
The inventor John Logie Baird did not live in Scotland.,0
The inventor Henri Giffard did not live in France.,0
The inventor Eugene Polley did not live in the U.S.,0
The inventor Zhores Alferov did not live in Russia.,0
The inventor Ferdinand Carré did not live in France.,0
The inventor Richard Trevithick did not live in the U.K.,0
The inventor Edmund Cartwright did not live in the U.S.,1
The inventor John Walker did not live in the U.K.,0
The inventor Semyon Kirlian did not live in the U.K.,1
The inventor Blaise Pascal did not live in France.,0
The inventor Mary Phelps Jacob did not live in Ukraine/the U.S.,1
The inventor Luther Simjian did not live in the U.S.,1
The inventor Benjamin Rubin did not live in the U.S.,0
The inventor Willem Einthoven did not live in the Netherlands.,0
The inventor Godfrey Hounsfield did not live in the U.K.,0
The inventor Yoshiro Nakamatsu did not live in Japan.,0
The inventor Sir Isaac Newton did not live in the U.S.,1
The inventor Ferdinand von Zeppelin did not live in France.,1
The inventor Auguste and Louis Lumière did not live in France.,0
The inventor Thomas Edison did not live in the U.K.,1
The inventor Cai Lun did not live in China.,0
